,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Norm Ullman,29.0,C,70,42,41,83,15.0,70,31.0,10.0,1.0,10,22,17.0,2.0,251.0,16.7,,,9.0,1.2,10.2
1,2.0,Gordie Howe,36.0,RW,70,29,47,76,22.0,104,13.0,13.0,3.0,2,27,20.0,0.0,341.0,8.5,,,7.0,1.2,8.2
2,3.0,Alex Delvecchio,32.0,C,68,25,42,67,10.0,16,19.0,6.0,0.0,7,20,20.0,2.0,259.0,9.7,,,5.8,1.2,7.0
3,4.0,Parker MacDonald,31.0,LW,69,13,33,46,16.0,38,7.0,6.0,0.0,1,22,11.0,0.0,169.0,7.7,,,2.6,1.2,3.8
4,5.0,Floyd Smith,29.0,RW,67,16,29,45,11.0,40,9.0,6.0,1.0,5,18,11.0,0.0,186.0,8.6,,,2.9,1.2,4.1
5,6.0,Bruce MacGregor,23.0,RW,66,21,20,41,12.0,19,17.0,3.0,1.0,4,18,2.0,0.0,119.0,17.6,,,3.0,1.1,4.2
6,7.0,Ron Murphy,31.0,LW,58,20,19,39,1.0,32,10.0,10.0,0.0,2,13,6.0,0.0,143.0,14.0,,,3.1,1.0,4.1
7,8.0,Ted Lindsay,39.0,LW,69,14,14,28,10.0,173,13.0,1.0,0.0,1,10,4.0,0.0,105.0,13.3,,,1.0,1.2,2.2
8,9.0,Doug Barkley,28.0,D,67,5,20,25,22.0,122,5.0,0.0,0.0,0,17,2.0,1.0,183.0,2.7,,,1.7,4.7,6.3
9,10.0,Eddie Joyal,24.0,C,46,8,14,22,8.0,4,8.0,0.0,0.0,1,12,2.0,0.0,81.0,9.9,,,0.8,0.8,1.6
10,11.0,Paul Henderson,22.0,RW,70,8,13,21,3.0,30,8.0,0.0,0.0,1,8,3.0,2.0,124.0,6.5,,,-0.3,1.2,0.9
11,12.0,Pit Martin,21.0,C,58,8,9,17,-1.0,32,6.0,1.0,1.0,1,8,1.0,0.0,85.0,9.4,,,-0.2,1.0,0.8
12,13.0,Marcel Pronovost,34.0,D,68,1,15,16,24.0,45,1.0,0.0,0.0,1,14,1.0,0.0,98.0,1.0,,,0.4,4.7,5.1
13,14.0,Albert Langlois,30.0,D,66,1,12,13,21.0,107,0.0,0.0,1.0,0,11,1.0,0.0,78.0,1.3,,,0.1,4.6,4.7
14,15.0,Bill Gadsby,37.0,D,61,0,12,12,21.0,122,0.0,0.0,0.0,0,11,0.0,1.0,63.0,0.0,,,0.0,4.2,4.3
15,16.0,Gary Bergman,26.0,D,58,4,7,11,4.0,85,4.0,0.0,0.0,2,7,0.0,0.0,59.0,6.8,,,0.4,4.0,4.4
16,17.0,Val Fonteyne,31.0,LW,16,2,5,7,3.0,4,1.0,0.0,1.0,0,3,2.0,0.0,19.0,10.5,,,0.2,0.3,0.4
17,18.0,Larry Jeffrey,24.0,LW,41,4,2,6,-3.0,48,4.0,0.0,0.0,2,2,0.0,0.0,51.0,7.8,,,-0.9,0.7,-0.2
18,19.0,Lowell MacDonald,23.0,LW,9,2,1,3,1.0,0,1.0,1.0,0.0,0,1,0.0,0.0,11.0,18.2,,,0.1,0.2,0.2
19,20.0,Pete Goegan,30.0,D,4,1,0,1,2.0,2,1.0,0.0,0.0,0,0,0.0,0.0,4.0,25.0,,,0.1,0.3,0.4
20,21.0,John MacMillan,29.0,RW,3,0,1,1,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,,,,0.0,0.1,0.0
21,22.0,Andre Pronovost,28.0,LW,3,0,1,1,1.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,,,,0.0,0.1,0.0
22,23.0,Roger Crozier,22.0,G,70,0,0,0,,10,,,,0,0,,,,,4165.0,59:30,0.0,0.0,14.4
23,24.0,Bob Dillabough,23.0,C,4,0,0,0,-3.0,2,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,,,-0.2,0.1,-0.1
24,25.0,Warren Godfrey,33.0,D,11,0,0,0,4.0,8,0.0,0.0,0.0,0,0,0.0,0.0,9.0,0.0,,,-0.2,0.8,0.6
25,26.0,Ted Hampson,28.0,C,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0
26,27.0,Claude Laforge,28.0,LW,1,0,0,0,0.0,2,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0
27,28.0,Butch Paul,21.0,C,3,0,0,0,-1.0,0,0.0,0.0,0.0,0,0,0.0,0.0,8.0,0.0,,,-0.1,0.1,-0.1
28,29.0,Jimmy Peters,20.0,C,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0
29,30.0,Bob Wall,22.0,D,1,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,0.0,0.1,0.1
30,31.0,Jim Watson,21.0,D,1,0,0,0,2.0,2,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,,,0.0,0.1,0.1
31,32.0,Carl Wetzel,26.0,G,2,0,0,0,,0,,,,0,0,,,,,32.0,16:05,0.0,0.0,-0.2
