,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Gordie Howe,29.0,RW,64,33,44,77,,38,20.0,10.0,3.0,7.0,29,14.0,1.0,,,,,7.9,0.8,8.8
1,2.0,Alex Delvecchio,25.0,C,70,21,38,59,,22,16.0,1.0,4.0,4.0,24,14.0,0.0,,,,,4.7,0.9,5.6
2,3.0,Norm Ullman,22.0,C,69,23,28,51,,38,15.0,8.0,0.0,3.0,21,6.0,1.0,,,,,4.1,0.9,5.0
3,4.0,Johnny Wilson,28.0,LW,70,12,27,39,,14,9.0,3.0,0.0,3.0,19,7.0,1.0,,,,,1.8,0.9,2.7
4,5.0,Red Kelly,30.0,D,61,13,18,31,,26,9.0,3.0,1.0,2.0,10,5.0,3.0,,,,,3.2,3.1,6.4
5,6.0,Forbes Kennedy,22.0,C,70,11,16,27,,135,11.0,0.0,0.0,1.0,12,3.0,1.0,,,,,0.5,0.9,1.4
6,7.0,Jack McIntyre,27.0,LW,41,15,7,22,,4,13.0,2.0,0.0,3.0,7,0.0,0.0,,,,,1.8,0.5,2.3
7,8.0,Nick Mickoski,30.0,LW,37,8,12,20,,28,8.0,0.0,0.0,2.0,10,1.0,1.0,,,,,1.1,0.5,1.5
8,9.0,Marcel Pronovost,27.0,D,62,2,18,20,,52,2.0,0.0,0.0,0.0,15,2.0,1.0,,,,,1.0,3.2,4.2
9,10.0,Warren Godfrey,26.0,D,67,2,16,18,,56,2.0,0.0,0.0,0.0,15,1.0,0.0,,,,,0.8,3.4,4.2
10,11.0,Don Poile,25.0,C,63,7,9,16,,12,4.0,3.0,0.0,1.0,5,4.0,0.0,,,,,-0.6,0.8,0.2
11,12.0,Billy McNeill,22.0,RW,35,5,10,15,,29,4.0,1.0,0.0,0.0,8,2.0,0.0,,,,,0.4,0.5,0.8
12,13.0,Bob Bailey,26.0,RW,35,6,6,12,,41,6.0,0.0,0.0,1.0,5,1.0,0.0,,,,,0.2,0.5,0.6
13,14.0,Dutch Reibel,27.0,C,29,4,5,9,,4,2.0,2.0,0.0,1.0,3,2.0,0.0,,,,,0.0,0.4,0.3
14,15.0,Billy Dea,24.0,C,29,4,4,8,,6,4.0,0.0,0.0,1.0,3,1.0,0.0,,,,,-0.1,0.4,0.2
15,16.0,Al Arbour,25.0,D,69,1,6,7,,104,1.0,0.0,0.0,0.0,6,0.0,0.0,,,,,-0.5,3.6,3.1
16,17.0,Bill Dineen,25.0,RW,22,2,4,6,,2,2.0,0.0,0.0,0.0,3,1.0,0.0,,,,,-0.2,0.3,0.1
17,18.0,Lorne Ferguson,27.0,LW,16,1,3,4,,0,0.0,1.0,0.0,0.0,3,0.0,0.0,,,,,-0.2,0.2,0.0
18,19.0,Tom McCarthy,23.0,LW,18,2,1,3,,4,2.0,0.0,0.0,0.0,1,0.0,0.0,,,,,-0.3,0.2,-0.1
19,20.0,Gord Hollingworth,24.0,D,27,1,2,3,,22,1.0,0.0,0.0,0.0,2,0.0,0.0,,,,,-0.1,1.4,1.3
20,21.0,Tony Leswick,34.0,RW,22,1,2,3,,2,1.0,0.0,0.0,0.0,2,0.0,0.0,,,,,-0.6,0.3,-0.3
21,22.0,Metro Prystai,30.0,C,16,1,1,2,,2,1.0,0.0,0.0,0.0,1,0.0,0.0,,,,,-0.4,0.2,-0.2
22,23.0,Pete Goegan,23.0,D,14,0,2,2,,28,0.0,0.0,0.0,0.0,2,0.0,0.0,,,,,-0.1,0.7,0.7
23,24.0,Hec Lalande,23.0,C,11,0,2,2,,2,0.0,0.0,0.0,0.0,2,0.0,0.0,,,,,-0.3,0.1,-0.2
24,25.0,Bill McCreary,23.0,LW,3,1,0,1,,0,1.0,0.0,0.0,0.0,0,0.0,0.0,,,,,0.1,0.0,0.1
25,26.0,Cummy Burton,21.0,RW,25,0,1,1,,12,0.0,0.0,0.0,0.0,1,0.0,0.0,,,,,-1.0,0.3,-0.7
26,27.0,Murray Oliver,20.0,C,1,0,1,1,,0,0.0,0.0,0.0,0.0,1,0.0,0.0,,,,,0.1,0.0,0.1
27,28.0,Brian Smith,20.0,LW,4,0,1,1,,0,0.0,0.0,0.0,0.0,1,0.0,0.0,,,,,-0.1,0.1,0.0
28,29.0,Dave Amadio,18.0,D,2,0,0,0,,2,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,0.0,0.1,0.1
29,30.0,Guyle Fielder,27.0,C,6,0,0,0,,2,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.3,0.1,-0.2
30,31.0,John Hendrickson,21.0,D,1,0,0,0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,0.0,0.1,0.0
31,32.0,Brian Kilrea,23.0,C,1,0,0,0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,0.0,0.0,0.0
32,33.0,Stu McNeill,19.0,C,3,0,0,0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.1,0.0,-0.1
33,34.0,Dennis Olson,23.0,C,3,0,0,0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.1,0.0,-0.1
34,35.0,Terry Sawchuk,28.0,G,70,0,0,0,,31,,,,,0,,,,,4198.0,59:58,0.0,0.0,10.4
35,36.0,Gord Strate,22.0,D,46,0,0,0,,24,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.8,2.4,1.5
