,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Mark Osborne,20.0,LW,80,26,41.0,67.0,-6,61,21.0,5.0,0.0,3,36,5.0,0.0,181,14.4,,,3.0,1.1,4.1
1,2.0,Reed Larson,25.0,D,80,21,39.0,60.0,-17,112,15.0,4.0,2.0,2,28,10.0,1.0,311,6.8,,,3.9,3.8,7.7
2,3.0,Mike Blaisdell,22.0,RW,80,23,32.0,55.0,-16,48,18.0,5.0,0.0,3,30,2.0,0.0,165,13.9,,,2.0,0.8,2.8
3,4.0,Walt McKechnie,34.0,C,74,18,37.0,55.0,-2,35,16.0,2.0,0.0,3,29,5.0,3.0,87,20.7,,,1.9,1.1,3.0
4,5.0,John Ogrodnick,22.0,LW,80,28,26.0,54.0,-15,28,23.0,3.0,2.0,3,20,6.0,0.0,254,11.0,,,2.3,0.8,3.1
5,6.0,Willie Huber,24.0,D,74,15,30.0,45.0,-16,98,10.0,5.0,0.0,2,22,7.0,1.0,270,5.6,,,2.6,3.5,6.1
6,7.0,Mark Kirton,23.0,C,74,14,28.0,42.0,-19,62,13.0,0.0,1.0,0,24,2.0,2.0,121,11.6,,,0.8,0.6,1.4
7,8.0,Vaclav Nedomansky,37.0,RW,68,12,28.0,40.0,-15,22,11.0,1.0,0.0,0,17,11.0,0.0,103,11.7,,,0.7,0.6,1.4
8,9.0,Greg Smith,26.0,D,69,10,22.0,32.0,-22,79,8.0,2.0,0.0,1,17,5.0,0.0,154,6.5,,,1.5,2.9,4.4
9,10.0,Dale McCourt,25.0,C,26,13,14.0,27.0,-3,6,8.0,5.0,0.0,0,11,3.0,0.0,84,15.5,,,1.7,0.3,2.0
10,11.0,Paul Woods,26.0,C,75,10,17.0,27.0,-4,48,9.0,0.0,1.0,1,14,1.0,2.0,68,14.7,,,-0.6,1.0,0.4
11,12.0,Mike Foligno,23.0,RW,26,13,13.0,26.0,-2,28,10.0,3.0,0.0,0,12,1.0,0.0,70,18.6,,,1.6,0.3,1.9
12,13.0,Eric Vail,28.0,LW,52,10,14.0,24.0,-21,35,7.0,3.0,0.0,0,8,6.0,0.0,86,11.6,,,0.2,0.2,0.4
13,14.0,Danny Gare,27.0,RW,36,13,9.0,22.0,-3,74,10.0,2.0,1.0,0,7,2.0,0.0,100,13.0,,,0.9,0.5,1.4
14,15.0,Don Murdoch,25.0,RW,49,9,13.0,22.0,1,23,8.0,1.0,0.0,1,11,2.0,0.0,97,9.3,,,0.1,0.8,0.8
15,16.0,Derek Smith,27.0,LW,49,6,14.0,20.0,-4,10,6.0,0.0,0.0,0,11,3.0,0.0,82,7.3,,,-0.3,0.6,0.4
16,17.0,Jody Gage,22.0,RW,31,9,10.0,19.0,-1,2,9.0,0.0,0.0,1,7,3.0,0.0,47,19.1,,,0.6,0.4,1.1
17,18.0,Ted Nolan,23.0,C,41,4,13.0,17.0,-6,45,2.0,0.0,2.0,0,12,1.0,0.0,67,6.0,,,-0.3,0.5,0.2
18,19.0,Jim Schoenfeld,29.0,D,39,5,9.0,14.0,2,69,5.0,0.0,0.0,0,9,0.0,0.0,87,5.7,,,0.5,2.4,2.9
19,20.0,John Barrett,23.0,D,69,1,12.0,13.0,-31,93,1.0,0.0,0.0,0,12,0.0,0.0,97,1.0,,,-0.4,2.4,2.0
20,21.0,Jim Korn,24.0,D,59,1,7.0,8.0,-21,104,1.0,0.0,0.0,0,7,0.0,0.0,41,2.4,,,-0.6,2.4,1.8
21,22.0,Mark Lofthouse,24.0,RW,12,3,4.0,7.0,-7,13,3.0,0.0,0.0,0,3,1.0,0.0,21,14.3,,,0.2,0.0,0.2
22,23.0,Greg Joly,27.0,D,37,1,5.0,6.0,-5,30,0.0,0.0,1.0,0,4,1.0,0.0,30,3.3,,,-0.3,1.9,1.6
23,24.0,George Lyle,28.0,LW,11,1,2.0,3.0,-1,4,1.0,0.0,0.0,0,2,0.0,0.0,9,11.1,,,-0.2,0.1,0.0
24,25.0,Brad Smith,23.0,RW,33,2,0.0,2.0,-7,80,2.0,0.0,0.0,1,0,0.0,0.0,25,8.0,,,-1.1,0.3,-0.8
25,26.0,Claude Loiselle,18.0,C,4,1,0.0,1.0,-2,2,0.0,1.0,0.0,0,0,0.0,0.0,2,50.0,,,0.0,0.0,0.0
26,27.0,Brent Peterson,23.0,C,15,1,0.0,1.0,-6,6,1.0,0.0,0.0,0,0,0.0,0.0,10,10.0,,,-0.5,0.1,-0.4
27,28.0,Rejean Cloutier,21.0,D,2,0,1.0,1.0,0,2,0.0,0.0,0.0,0,1,0.0,0.0,0,,,,0.0,0.1,0.1
28,29.0,Claude Legris,25.0,G,1,0,1.0,1.0,0,0,,,,0,1,,,0,,28.0,28:09,0.0,0.0,0.2
29,30.0,Gilles Gilbert,32.0,G,27,0,0.0,0.0,0,2,,,,0,0,,,0,,1476.0,54:41,0.0,0.0,3.5
30,31.0,Corrado Micalef,20.0,G,18,0,0.0,0.0,0,9,,,,0,0,,,0,,807.0,44:51,0.0,0.0,1.5
31,32.0,Joe Paterson,21.0,LW,3,0,0.0,0.0,1,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,,,-0.1,0.1,-0.1
32,33.0,Greg Stefan,20.0,G,2,0,0.0,0.0,0,0,,,,0,0,,,0,,120.0,60:00,0.0,0.0,0.2
33,34.0,Bob Sauve,26.0,G,41,0,,,0,0,,,,0,0,,,0,,2360.0,57:34,0.0,0.0,5.8
