,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Steve Yzerman,32.0,C,75,24,45,69,3,46,16,6,2,0,23.0,21.0,1.0,188,12.8,,,6.7,0.9,7.6
1,2.0,Nicklas Lidström,27.0,D,80,17,42,59,22,18,9,7,1,1,14.0,26.0,2.0,205,8.3,,,6.1,5.5,11.6
2,3.0,Brendan Shanahan,29.0,LW,75,28,29,57,6,154,12,15,1,9,20.0,9.0,0.0,266,10.5,,,5.9,1.0,6.9
3,4.0,Vyacheslav Kozlov,25.0,LW,80,25,27,52,14,46,19,6,0,1,16.0,11.0,0.0,221,11.3,,,4.8,1.4,6.2
4,5.0,Larry Murphy,36.0,D,82,11,41,52,35,37,8,2,1,2,27.0,12.0,2.0,129,8.5,,,4.7,6.6,11.3
5,6.0,Igor Larionov,37.0,C,69,8,39,47,14,40,5,3,0,2,25.0,13.0,1.0,93,8.6,,,3.0,1.3,4.3
6,7.0,Doug Brown,33.0,C,80,19,23,42,17,12,12,6,1,5,16.0,7.0,0.0,145,13.1,,,3.2,1.5,4.7
7,8.0,Darren McCarty,25.0,RW,71,15,22,37,0,157,9,5,1,2,14.0,8.0,0.0,166,9.0,,,2.6,0.8,3.4
8,9.0,Martin Lapointe,24.0,RW,79,15,19,34,0,106,11,4,0,3,15.0,4.0,0.0,154,9.7,,,2.0,0.8,2.9
9,10.0,Brent Gilchrist,30.0,LW,61,13,14,27,4,40,8,5,0,3,13.0,1.0,0.0,124,10.5,,,1.8,0.8,2.6
10,11.0,Kirk Maltby,25.0,LW,65,14,9,23,11,89,11,2,1,3,9.0,0.0,0.0,106,13.2,,,1.3,1.1,2.4
11,12.0,Kris Draper,26.0,C,64,13,10,23,5,45,12,1,0,4,9.0,1.0,0.0,96,13.5,,,1.3,0.9,2.1
12,13.0,Tomas Holmström,25.0,LW,57,5,17,22,6,44,4,1,0,1,16.0,1.0,0.0,48,10.4,,,0.6,0.8,1.4
13,14.0,Anders Eriksson,23.0,D,66,7,14,21,21,32,6,1,0,2,10.0,4.0,0.0,91,7.7,,,1.5,4.7,6.2
14,15.0,Sergei Fedorov,28.0,RW,21,6,11,17,10,25,4,2,0,2,9.0,2.0,0.0,68,8.8,,,1.6,0.6,2.2
15,16.0,Mathieu Dandenault,21.0,RW,68,5,12,17,5,43,5,0,0,0,12.0,0.0,0.0,75,6.7,,,-0.3,0.9,0.6
16,17.0,Viacheslav Fetisov,39.0,D,58,2,12,14,4,72,2,0,0,1,8.0,4.0,0.0,55,3.6,,,0.4,3.0,3.4
17,18.0,Mike Knuble,25.0,RW,53,7,6,13,2,16,7,0,0,0,6.0,0.0,0.0,54,13.0,,,0.0,0.6,0.7
18,19.0,Bob Rouse,33.0,D,71,1,11,12,-9,57,1,0,0,0,11.0,0.0,0.0,54,1.9,,,-0.2,2.6,2.5
19,20.0,Joe Kocur,33.0,RW,63,6,5,11,7,92,6,0,0,2,4.0,1.0,0.0,53,11.3,,,-0.7,0.9,0.3
20,21.0,Aaron Ward,25.0,D,52,5,5,10,-1,47,5,0,0,1,5.0,0.0,0.0,47,10.6,,,0.4,2.4,2.8
21,22.0,Dmitri Mironov,32.0,D,11,2,5,7,0,4,1,1,0,0,2.0,3.0,0.0,28,7.1,,,0.7,0.5,1.2
22,23.0,Jamie Pushor,24.0,D,54,2,5,7,2,71,2,0,0,0,5.0,0.0,0.0,43,4.7,,,-0.2,2.7,2.5
23,24.0,Yan Golubovsky,21.0,D,12,0,2,2,1,6,0,0,0,0,2.0,0.0,0.0,9,0.0,,,0.0,0.6,0.6
24,25.0,Kevin Hodson,25.0,G,21,0,0,0,0,2,0,0,0,0,,,,0,,988.0,47:02,0.0,0.0,2.4
25,26.0,Darryl Laplante,20.0,C,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0.0,,,-0.1,0.0,-0.1
26,27.0,Jamie Macoun,36.0,D,7,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,11,0.0,,,-0.1,0.3,0.2
27,28.0,Norm Maracle,23.0,G,4,0,0,0,0,0,0,0,0,0,,,,0,,178.0,44:34,0.0,0.0,0.4
28,29.0,Chris Osgood,25.0,G,64,0,0,0,0,31,0,0,0,0,,,,0,,3807.0,59:29,0.0,0.0,10.6
