,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Steve Yzerman,22.0,C,64,50,52,102,30.0,44,34,10,6,6,27.0,24.0,1.0,242,20.7,,,8.9,1.5,10.4
1,2.0,Gerard Gallant,24.0,LW,73,34,39,73,24.0,242,24,10,0,3,30.0,9.0,0.0,197,17.3,,,5.2,1.4,6.6
2,3.0,Petr Klima,23.0,LW,78,37,25,62,4.0,46,26,6,5,5,19.0,6.0,0.0,174,21.3,,,4.4,0.9,5.3
3,4.0,Bob Probert,22.0,RW,74,29,33,62,16.0,398,14,15,0,5,25.0,8.0,0.0,126,23.0,,,4.0,1.2,5.2
4,5.0,John Chabot,25.0,C,78,13,44,57,12.0,10,11,0,2,0,32.0,8.0,4.0,83,15.7,,,2.2,1.1,3.4
5,6.0,Adam Oates,25.0,C,63,14,40,54,16.0,20,11,3,0,3,30.0,10.0,0.0,111,12.6,,,2.7,1.1,3.8
6,7.0,Brent Ashton,27.0,LW,73,26,27,53,10.0,50,17,7,2,3,18.0,7.0,2.0,161,16.1,,,3.1,1.0,4.1
7,8.0,Shawn Burr,21.0,C,78,17,23,40,7.0,97,9,5,3,3,19.0,2.0,2.0,124,13.7,,,1.3,1.0,2.3
8,9.0,Dave Barr,27.0,RW,51,14,26,40,20.0,58,10,3,1,0,21.0,4.0,1.0,64,21.9,,,2.1,1.1,3.2
9,10.0,Darren Veitch,27.0,D,63,7,33,40,11.0,45,3,4,0,1,18.0,12.0,3.0,156,4.5,,,2.2,3.5,5.6
10,11.0,Jeff Sharples,20.0,D,56,10,25,35,13.0,42,8,2,0,0,11.0,14.0,0.0,94,10.6,,,2.2,3.3,5.4
11,12.0,Lee Norwood,27.0,D,51,9,22,31,4.0,131,6,3,0,2,12.0,8.0,2.0,106,8.5,,,1.9,2.5,4.4
12,13.0,Doug Halward,32.0,D,70,5,21,26,6.0,130,2,3,0,1,8.0,12.0,1.0,88,5.7,,,0.8,3.5,4.3
13,14.0,Tim Higgins,29.0,RW,62,12,13,25,5.0,94,11,0,1,1,12.0,1.0,0.0,63,19.0,,,0.4,0.8,1.2
14,15.0,Joe Murphy,20.0,RW,50,10,9,19,-4.0,37,9,1,0,2,6.0,3.0,0.0,82,12.2,,,0.3,0.4,0.7
15,16.0,Mike O'Connell,32.0,D,48,6,13,19,24.0,38,6,0,0,0,8.0,3.0,2.0,68,8.8,,,0.8,3.5,4.3
16,17.0,Mel Bridgman,32.0,LW,57,6,11,17,4.0,42,6,0,0,1,11.0,0.0,0.0,40,15.0,,,-0.5,0.7,0.2
17,18.0,Rick Zombo,24.0,D,62,3,14,17,24.0,96,3,0,0,2,12.0,0.0,2.0,48,6.3,,,0.2,4.1,4.3
18,19.0,Joe Kocur,23.0,RW,63,7,7,14,-11.0,263,7,0,0,1,6.0,1.0,0.0,41,17.1,,,-0.8,0.4,-0.5
19,20.0,Jim Nill,29.0,RW,36,3,11,14,2.0,55,3,0,0,0,11.0,0.0,0.0,25,12.0,,,-0.1,0.4,0.3
20,21.0,Steve Chiasson,20.0,D,29,2,9,11,15.0,57,2,0,0,0,6.0,2.0,1.0,45,4.4,,,0.4,2.1,2.5
21,22.0,Gilbert Delorme,25.0,D,55,2,8,10,9.0,81,2,0,0,0,7.0,0.0,1.0,46,4.3,,,-0.3,3.0,2.7
22,23.0,Harold Snepsts,33.0,D,31,1,4,5,3.0,67,1,0,0,0,4.0,0.0,0.0,20,5.0,,,-0.2,1.6,1.4
23,24.0,Jim Pavese,25.0,D,7,0,3,3,3.0,21,0,0,0,0,2.0,1.0,0.0,4,0.0,,,0.1,0.5,0.6
24,25.0,Dale Krentz,26.0,LW,6,2,0,2,2.0,5,2,0,0,1,0.0,0.0,0.0,5,40.0,,,0.1,0.1,0.2
25,26.0,Doug Houda,21.0,D,11,1,1,2,0.0,10,1,0,0,0,1.0,0.0,0.0,10,10.0,,,0.0,0.5,0.5
26,27.0,Steve Martinson,28.0,LW,10,1,1,2,3.0,84,1,0,0,1,1.0,0.0,0.0,3,33.3,,,-0.2,0.2,0.0
27,28.0,Mark Kumpel,26.0,RW,13,0,2,2,0.0,4,0,0,0,0,2.0,0.0,0.0,6,0.0,,,-0.3,0.1,-0.2
28,29.0,Kris King,21.0,LW,3,1,0,1,1.0,2,1,0,0,0,0.0,0.0,0.0,3,33.3,,,0.0,0.1,0.1
29,30.0,Murray Eaves,27.0,C,7,0,1,1,-1.0,2,0,0,0,0,1.0,0.0,0.0,4,0.0,,,-0.2,0.0,-0.1
30,31.0,Brent Fedyk,20.0,RW,2,0,1,1,-1.0,2,0,0,0,0,1.0,0.0,0.0,2,0.0,,,0.0,0.0,0.0
31,32.0,Adam Graves,19.0,C,9,0,1,1,-2.0,8,0,0,0,0,1.0,0.0,0.0,9,0.0,,,-0.3,0.0,-0.2
32,33.0,Glen Hanlon,30.0,G,47,0,1,1,,30,0,0,0,0,,,,2,0.0,2617.0,55:41,0.0,0.0,8.1
33,34.0,Greg Stefan,26.0,G,33,0,1,1,,36,0,0,0,0,,,,0,,1852.0,56:07,0.0,0.0,6.1
34,35.0,Darren Eliot,26.0,G,3,0,0,0,,2,0,0,0,0,,,,0,,98.0,32:35,0.0,0.0,0.1
35,36.0,Dave Lewis,34.0,D,6,0,0,0,-3.0,18,0,0,0,0,0.0,0.0,0.0,3,0.0,,,-0.1,0.1,0.0
36,37.0,Sam St. Laurent,28.0,G,6,0,0,0,,2,0,0,0,0,,,,0,,293.0,48:52,0.0,0.0,0.9
