,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Joe Carveth,26.0,RW,50,26,28,54,,6,22.0,3.0,1.0,7.0,22,6.0,0.0,,,,,4.3,1.1,5.4
1,2.0,Syd Howe,33.0,C,46,17,36,53,,6,16.0,1.0,0.0,1.0,29,7.0,0.0,,,,,3.7,1.0,4.7
2,3.0,Mud Bruneteau,30.0,RW,43,23,25,48,,6,21.0,2.0,0.0,2.0,22,3.0,0.0,,,,,3.8,0.9,4.8
3,4.0,Flash Hollett,33.0,D,50,20,21,41,,39,19.0,1.0,0.0,2.0,18,2.0,1.0,,,,,4.1,4.2,8.4
4,5.0,Steve Wojciechowski,22.0,RW,49,19,20,39,,17,17.0,2.0,0.0,2.0,19,1.0,0.0,,,,,2.5,1.0,3.5
5,6.0,Murray Armstrong,29.0,C,50,15,24,39,,41,15.0,0.0,0.0,2.0,23,1.0,0.0,,,,,2.1,1.1,3.1
6,7.0,Carl Liscombe,29.0,C,42,23,9,32,,18,19.0,4.0,0.0,3.0,8,0.0,1.0,,,,,2.6,0.9,3.5
7,8.0,Jud McAtee,24.0,LW,44,15,11,26,,6,14.0,1.0,0.0,1.0,10,1.0,0.0,,,,,1.2,0.9,2.2
8,9.0,Eddie Bruneteau,25.0,LW,42,12,13,25,,6,9.0,3.0,0.0,1.0,11,2.0,0.0,,,,,1.0,0.9,1.9
9,10.0,Ted Lindsay,19.0,LW,45,17,6,23,,43,15.0,2.0,0.0,5.0,5,1.0,0.0,,,,,1.1,1.0,2.0
10,11.0,Bill Quackenbush,22.0,D,50,7,14,21,,10,7.0,0.0,0.0,1.0,12,2.0,0.0,,,,,1.2,4.2,5.5
11,12.0,Don Grosso,29.0,C,19,6,10,16,,6,5.0,1.0,0.0,1.0,9,1.0,0.0,,,,,0.9,0.4,1.3
12,13.0,Earl Seibert,33.0,D,25,5,9,14,,10,3.0,2.0,0.0,2.0,9,0.0,0.0,,,,,1.1,2.1,3.2
13,14.0,Harold Jackson,26.0,D,50,5,6,11,,45,4.0,1.0,0.0,1.0,6,0.0,0.0,,,,,0.2,4.2,4.4
14,15.0,Tony Bukovich,29.0,LW,14,7,2,9,,6,6.0,0.0,1.0,0.0,2,0.0,0.0,,,,,0.7,0.3,1.0
15,16.0,Cully Simon,26.0,D,22,0,3,3,,21,0.0,0.0,0.0,0.0,3,0.0,0.0,,,,,-0.4,1.9,1.5
16,17.0,Butch McDonald,28.0,LW,3,1,1,2,,0,1.0,0.0,0.0,0.0,1,0.0,0.0,,,,,0.1,0.1,0.2
17,18.0,Lorrain Thibeault,26.0,LW,4,0,2,2,,2,0.0,0.0,0.0,0.0,2,0.0,0.0,,,,,0.0,0.1,0.0
18,19.0,Hy Buller,18.0,D,2,0,0,0,,2,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,0.0,0.2,0.1
19,20.0,Connie Dion,26.0,G,12,0,0,0,,0,,,,,0,,,,,720.0,60:00,0.0,0.0,2.4
20,21.0,Harry Lumley,18.0,G,37,0,0,0,,0,,,,,0,,,,,2220.0,60:00,0.0,0.0,7.5
21,22.0,Billy Reay,26.0,C,2,0,0,0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.1,0.0,-0.1
22,23.0,Normie Smith,36.0,G,1,0,0,0,,0,,,,,0,,,,,60.0,60:00,0.0,0.0,0.2
