,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Paul Coffey,33.0,D,45,14,44,58,18,72,9,4,1,2,17.0,27.0,0.0,181,7.7,,,5.5,3.5,9.0
1,2.0,Sergei Fedorov,25.0,C,42,20,30,50,6,24,10,7,3,5,21.0,9.0,0.0,147,13.6,,,4.7,0.6,5.3
2,3.0,Dino Ciccarelli,34.0,RW,42,16,27,43,12,39,10,6,0,3,16.0,11.0,0.0,106,15.1,,,3.7,0.9,4.5
3,4.0,Keith Primeau,23.0,C,45,15,27,42,17,99,14,1,0,3,18.0,8.0,1.0,96,15.6,,,3.4,1.1,4.5
4,5.0,Ray Sheppard,28.0,RW,43,30,10,40,11,17,19,11,0,5,8.0,2.0,0.0,125,24.0,,,4.6,0.8,5.5
5,6.0,Steve Yzerman,29.0,C,47,12,26,38,6,40,8,4,0,1,11.0,15.0,0.0,134,9.0,,,2.7,0.7,3.4
6,7.0,Vyacheslav Kozlov,22.0,LW,46,13,20,33,12,45,8,5,0,3,13.0,7.0,0.0,97,13.4,,,2.4,0.9,3.3
7,8.0,Nicklas Lidström,24.0,D,43,10,16,26,15,6,3,7,0,0,12.0,4.0,0.0,90,11.1,,,2.3,3.2,5.5
8,9.0,Doug Brown,30.0,RW,45,9,12,21,14,16,7,1,1,2,11.0,0.0,1.0,69,13.0,,,1.0,1.0,1.9
9,10.0,Bob Errey,30.0,LW,30,6,11,17,9,31,6,0,0,1,8.0,3.0,0.0,53,11.3,,,0.9,0.6,1.5
10,11.0,Shawn Burr,28.0,LW,42,6,8,14,13,60,6,0,0,3,8.0,0.0,0.0,65,9.2,,,0.2,0.9,1.1
11,12.0,Viacheslav Fetisov,36.0,D,14,3,11,14,3,2,0,3,0,0,9.0,2.0,0.0,36,8.3,,,1.2,0.9,2.1
12,13.0,Vladimir Konstantinov,27.0,D,47,3,11,14,10,101,3,0,0,0,11.0,0.0,0.0,57,5.3,,,0.5,3.0,3.6
13,14.0,Darren McCarty,22.0,RW,31,5,8,13,5,88,4,1,0,2,7.0,1.0,0.0,27,18.5,,,0.4,0.5,0.9
14,15.0,Martin Lapointe,21.0,RW,39,4,6,10,1,73,4,0,0,1,6.0,0.0,0.0,46,8.7,,,-0.2,0.4,0.2
15,16.0,Greg Johnson,23.0,C,22,3,5,8,1,14,1,2,0,0,5.0,0.0,0.0,32,9.4,,,0.1,0.3,0.4
16,17.0,Kris Draper,23.0,C,36,2,6,8,1,22,2,0,0,0,5.0,0.0,1.0,44,4.5,,,-0.5,0.4,-0.1
17,18.0,Mike Sillinger,23.0,C,13,2,6,8,3,2,2,0,0,0,5.0,1.0,0.0,11,18.2,,,0.4,0.2,0.6
18,19.0,Bob Rouse,30.0,D,48,1,7,8,14,36,1,0,0,1,6.0,1.0,0.0,51,2.0,,,-0.2,3.4,3.2
19,20.0,Mark Howe,39.0,D,18,1,5,6,-3,10,1,0,0,1,2.0,3.0,0.0,14,7.1,,,0.3,0.7,1.0
20,21.0,Mike Krushelnyski,34.0,LW,20,2,3,5,3,6,2,0,0,0,3.0,0.0,0.0,20,10.0,,,-0.1,0.3,0.2
21,22.0,Tim Taylor,25.0,C,22,0,4,4,3,16,0,0,0,0,2.0,2.0,0.0,21,0.0,,,-0.5,0.3,-0.1
22,23.0,Terry Carkner,28.0,D,20,1,2,3,7,21,1,0,0,0,2.0,0.0,0.0,9,11.1,,,-0.1,1.5,1.4
23,24.0,Mike Ramsey,34.0,D,33,1,2,3,11,23,1,0,0,0,2.0,0.0,0.0,29,3.4,,,-0.3,2.4,2.1
24,25.0,Jason York,24.0,D,10,1,2,3,0,2,1,0,0,0,1.0,1.0,0.0,6,16.7,,,0.1,0.5,0.7
25,26.0,Bob Halkidis,28.0,D,4,0,1,1,2,6,0,0,0,0,1.0,0.0,0.0,0,,,,0.0,0.3,0.3
26,27.0,Aaron Ward,22.0,D,1,0,1,1,1,2,0,0,0,0,1.0,0.0,0.0,0,,,,0.1,0.1,0.2
27,28.0,Mark Ferner,29.0,D,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,,,-0.1,0.2,0.1
28,29.0,Stu Grimson,29.0,LW,11,0,0,0,-4,37,0,0,0,0,0.0,0.0,0.0,4,0.0,,,-0.4,0.0,-0.4
29,30.0,Andrew McKim,24.0,C,2,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,,,,-0.1,0.0,-0.1
30,31.0,Chris Osgood,22.0,G,19,0,0,0,0,2,0,0,0,0,,,,0,,1087.0,57:12,0.0,0.0,3.5
31,32.0,Mike Vernon,31.0,G,30,0,0,0,0,8,0,0,0,0,,,,0,,1807.0,60:14,0.0,0.0,3.4
