,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Marcel Dionne,22.0,C,74,24,54.0,78.0,-31,10,21.0,3.0,0.0,1,31,23.0,0.0,280,8.6,,,5.7,0.3,6.0
1,2.0,Mickey Redmond,26.0,RW,76,51,26.0,77.0,-20,14,30.0,21.0,0.0,9,13,13.0,0.0,296,17.2,,,7.9,0.7,8.5
2,3.0,Red Berenson,34.0,C,76,24,42.0,66.0,-24,28,17.0,6.0,1.0,2,28,12.0,2.0,179,13.4,,,4.6,0.5,5.1
3,4.0,Guy Charron,25.0,LW,76,25,30.0,55.0,-31,10,19.0,6.0,0.0,2,18,12.0,0.0,205,12.2,,,3.7,0.3,4.0
4,5.0,Nick Libett,28.0,LW,67,24,24.0,48.0,-26,37,20.0,3.0,1.0,5,17,5.0,2.0,177,13.6,,,3.4,0.3,3.7
5,6.0,Bill Hogaboam,24.0,C,47,18,23.0,41.0,-3,12,12.0,6.0,0.0,0,16,7.0,0.0,100,18.0,,,3.1,0.7,3.8
6,7.0,Pierre Jarry,24.0,LW,52,15,23.0,38.0,-11,17,13.0,2.0,0.0,0,16,7.0,0.0,139,10.8,,,2.4,0.5,2.9
7,8.0,Doug Roberts,31.0,RW,57,12,25.0,37.0,-10,33,10.0,2.0,0.0,1,25,0.0,0.0,84,14.3,,,1.8,0.7,2.5
8,9.0,Henry Boucha,22.0,C,70,19,12.0,31.0,-23,32,14.0,2.0,3.0,5,10,2.0,0.0,132,14.4,,,1.3,0.5,1.8
9,10.0,Bill Collins,30.0,RW,54,13,15.0,28.0,-20,37,8.0,2.0,3.0,0,12,2.0,1.0,134,9.7,,,1.2,0.3,1.5
10,11.0,Ace Bailey,25.0,LW,45,9,14.0,23.0,-11,33,6.0,3.0,0.0,2,8,6.0,0.0,70,12.9,,,0.9,0.4,1.3
11,12.0,Brent Hughes,30.0,D,69,1,21.0,22.0,-28,92,1.0,0.0,0.0,0,14,7.0,0.0,74,1.4,,,0.6,1.6,2.2
12,13.0,Ron Stackhouse,24.0,D,33,2,14.0,16.0,1,33,2.0,0.0,0.0,0,10,4.0,0.0,46,4.3,,,0.9,1.7,2.6
13,14.0,Larry Johnston,30.0,D,65,2,12.0,14.0,-26,139,2.0,0.0,0.0,1,11,0.0,1.0,47,4.3,,,0.1,1.5,1.6
14,15.0,Jack Lynch,21.0,D,35,3,9.0,12.0,-14,27,2.0,1.0,0.0,1,7,2.0,0.0,64,4.7,,,0.6,0.8,1.4
15,16.0,Ted Harris,37.0,D,41,0,11.0,11.0,-4,66,0.0,0.0,0.0,0,9,2.0,0.0,32,0.0,,,0.1,1.8,1.9
16,17.0,Robbie Ftorek,22.0,C,12,2,5.0,7.0,0,4,1.0,1.0,0.0,0,5,0.0,0.0,10,20.0,,,0.3,0.2,0.5
17,18.0,Tom Mellor,24.0,D,25,2,4.0,6.0,-9,25,2.0,0.0,0.0,0,2,1.0,1.0,24,8.3,,,0.2,0.7,0.8
18,19.0,Gary Bergman,35.0,D,11,0,6.0,6.0,-5,18,0.0,0.0,0.0,0,5,0.0,1.0,10,0.0,,,0.3,0.2,0.5
19,20.0,Nelson Debenedet,26.0,LW,15,4,1.0,5.0,1,2,4.0,0.0,0.0,0,1,0.0,0.0,13,30.8,,,0.1,0.3,0.4
20,21.0,Alex Delvecchio,41.0,C,11,1,4.0,5.0,-13,2,0.0,1.0,0.0,0,0,4.0,0.0,9,11.1,,,0.1,-0.2,-0.2
21,22.0,Tim Ecclestone,26.0,RW,14,0,5.0,5.0,-6,6,0.0,0.0,0.0,0,4,1.0,0.0,22,0.0,,,-0.2,0.0,-0.1
22,23.0,Al McLeod,24.0,D,26,2,2.0,4.0,-7,24,2.0,0.0,0.0,0,2,0.0,0.0,23,8.7,,,0.0,0.8,0.8
23,24.0,Danny Gruen,21.0,LW,18,1,3.0,4.0,0,7,1.0,0.0,0.0,0,3,0.0,0.0,18,5.6,,,-0.3,0.3,0.0
24,25.0,Blair Stewart,20.0,LW,17,0,4.0,4.0,-6,16,0.0,0.0,0.0,0,4,0.0,0.0,22,0.0,,,-0.4,0.1,-0.3
25,26.0,Bryan Watson,31.0,D,21,0,4.0,4.0,-1,99,0.0,0.0,0.0,0,4,0.0,0.0,9,0.0,,,-0.1,1.0,0.9
26,27.0,Thommie Bergman,26.0,D,43,0,3.0,3.0,-16,21,0.0,0.0,0.0,0,3,0.0,0.0,49,0.0,,,-0.6,1.1,0.5
27,28.0,Jean Hamel,21.0,D,22,0,3.0,3.0,-12,40,0.0,0.0,0.0,0,2,1.0,0.0,18,0.0,,,-0.2,0.3,0.1
28,29.0,Tord Lundstrom,28.0,LW,11,1,1.0,2.0,-2,0,1.0,0.0,0.0,0,1,0.0,0.0,7,14.3,,,-0.2,0.1,-0.1
29,30.0,Chris Evans,27.0,D,23,0,2.0,2.0,-4,2,0.0,0.0,0.0,0,2,0.0,0.0,19,0.0,,,-0.3,0.9,0.6
30,31.0,Len Fontaine,25.0,RW,7,0,1.0,1.0,-2,4,0.0,0.0,0.0,0,1,0.0,0.0,6,0.0,,,-0.2,0.1,-0.2
31,32.0,Terry Richardson,20.0,G,9,0,1.0,1.0,0,0,,,,0,1,,,0,,314.0,34:55,0.0,0.0,-0.2
32,33.0,Murray Wing,23.0,D,1,0,1.0,1.0,-2,0,0.0,0.0,0.0,0,1,0.0,0.0,0,,,,0.1,-0.1,0.0
33,34.0,Denis DeJordy,35.0,G,1,0,0.0,0.0,0,0,,,,0,0,,,0,,20.0,20:00,0.0,0.0,-0.2
34,35.0,Roy Edwards,36.0,G,4,0,0.0,0.0,0,0,,,,0,0,,,0,,186.0,46:25,0.0,0.0,-0.2
35,36.0,Rick Foley,28.0,D,7,0,0.0,0.0,-7,4,0.0,0.0,0.0,0,0,0.0,0.0,5,0.0,,,-0.1,-0.1,-0.2
36,37.0,Doug Grant,25.0,G,37,0,0.0,0.0,0,2,,,,0,0,,,0,,2017.0,54:31,0.0,0.0,2.5
37,38.0,Mike Korney,20.0,RW,2,0,0.0,0.0,-3,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,,,-0.1,-0.1,-0.1
38,39.0,Brian Lavender,26.0,LW,4,0,0.0,0.0,-4,11,0.0,0.0,0.0,0,0,0.0,0.0,2,0.0,,,-0.2,-0.1,-0.2
39,40.0,Bill McKenzie,24.0,G,13,0,0.0,0.0,0,2,,,,0,0,,,0,,720.0,55:21,0.0,0.0,1.5
40,41.0,Rick Newell,25.0,D,4,0,0.0,0.0,-1,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,,,-0.1,0.1,0.1
41,42.0,Nelson Pyatt,20.0,C,5,0,0.0,0.0,-2,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,,,-0.2,0.0,-0.2
42,43.0,Jim Rutherford,24.0,G,25,0,,,0,2,,,,0,3,,,0,,1418.0,56:42,0.0,0.0,2.9
