,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Gordie Howe,31.0,RW,70,28,45,73,16.0,46,21.0,5.0,2.0,5.0,27,17.0,1.0,354.0,7.9,,,6.4,1.1,7.4
1,2.0,Norm Ullman,24.0,C,70,24,34,58,-19.0,46,20.0,3.0,1.0,2.0,27,7.0,0.0,226.0,10.6,,,4.6,1.1,5.7
2,3.0,Gary Aldcorn,24.0,LW,70,22,29,51,20.0,32,21.0,1.0,0.0,3.0,26,2.0,1.0,161.0,13.7,,,3.8,1.1,4.8
3,4.0,Alex Delvecchio,27.0,C,70,19,28,47,-26.0,8,13.0,5.0,1.0,3.0,22,5.0,1.0,261.0,7.3,,,3.1,1.1,4.2
4,5.0,Murray Oliver,22.0,C,54,20,19,39,9.0,16,16.0,4.0,0.0,3.0,13,6.0,0.0,156.0,12.8,,,3.2,0.8,4.0
5,6.0,Jim Morrison,28.0,D,70,3,23,26,-13.0,62,1.0,2.0,0.0,0.0,19,4.0,0.0,141.0,2.1,,,1.4,4.2,5.6
6,7.0,Marcel Pronovost,29.0,D,69,7,17,24,3.0,38,6.0,1.0,0.0,1.0,17,0.0,0.0,100.0,7.0,,,1.6,4.2,5.8
7,8.0,Len Lunde,23.0,C,66,6,17,23,-5.0,8,4.0,2.0,0.0,1.0,13,4.0,0.0,140.0,4.3,,,-0.2,1.0,0.8
8,9.0,Gerry Melnyk,25.0,C,63,10,10,20,-13.0,12,8.0,2.0,0.0,1.0,8,2.0,0.0,97.0,10.3,,,0.1,0.9,1.0
9,10.0,John McKenzie,22.0,RW,59,8,12,20,-12.0,50,7.0,1.0,0.0,1.0,12,0.0,0.0,51.0,15.7,,,0.0,0.9,0.9
10,11.0,Red Kelly,32.0,D,50,6,12,18,-9.0,10,4.0,1.0,1.0,1.0,11,1.0,0.0,131.0,4.6,,,1.3,3.0,4.3
11,12.0,Billy McNeill,24.0,RW,47,5,13,18,-11.0,31,5.0,0.0,0.0,1.0,11,2.0,0.0,59.0,8.5,,,0.1,0.7,0.8
12,13.0,Jack McIntyre,29.0,LW,49,8,7,15,1.0,6,6.0,2.0,0.0,1.0,5,2.0,0.0,81.0,9.9,,,0.0,0.7,0.8
13,14.0,Warren Godfrey,28.0,D,69,5,9,14,4.0,60,3.0,2.0,0.0,1.0,8,1.0,0.0,94.0,5.3,,,0.5,4.2,4.7
14,15.0,Barry Cullen,24.0,RW,54,4,9,13,-6.0,23,4.0,0.0,0.0,1.0,8,1.0,0.0,52.0,7.7,,,-0.8,0.8,0.0
15,16.0,Val Fonteyne,26.0,LW,69,4,7,11,-11.0,2,3.0,1.0,0.0,1.0,7,0.0,0.0,88.0,4.5,,,-1.6,1.0,-0.6
16,17.0,Brian Smith,22.0,LW,31,2,5,7,-5.0,2,2.0,0.0,0.0,0.0,4,1.0,0.0,53.0,3.8,,,-0.5,0.5,0.0
17,18.0,Pete Goegan,25.0,D,21,3,0,3,-4.0,6,3.0,0.0,0.0,0.0,0,0.0,0.0,28.0,10.7,,,0.2,1.3,1.4
18,19.0,Len Haley,28.0,RW,27,1,2,3,-3.0,12,1.0,0.0,0.0,0.0,2,0.0,0.0,25.0,4.0,,,-0.8,0.4,-0.4
19,20.0,Forbes Kennedy,24.0,C,17,1,2,3,1.0,8,1.0,0.0,0.0,0.0,2,0.0,0.0,12.0,8.3,,,-0.4,0.3,-0.1
20,21.0,Lou Marcon,24.0,D,38,0,3,3,-7.0,30,0.0,0.0,0.0,0.0,3,0.0,0.0,7.0,0.0,,,-0.4,2.3,1.9
21,22.0,Marc Reaume,25.0,D,9,0,1,1,-3.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,6.0,0.0,,,-0.1,0.5,0.5
22,23.0,Gilles Boisvert,26.0,G,3,0,0,0,,0,,,,,0,,,,,180.0,60:00,0.0,0.0,0.5
23,24.0,Lloyd Haddon,21.0,D,8,0,0,0,-1.0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,,,-0.1,0.5,0.3
24,25.0,Stu McNeill,21.0,C,5,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,,,-0.2,0.1,-0.1
25,26.0,Dennis Riggin,23.0,G,9,0,0,0,,0,,,,,0,,,,,538.0,59:47,0.0,0.0,1.0
26,27.0,Terry Sawchuk,30.0,G,58,0,0,0,,22,,,,,0,,,,,3476.0,59:56,0.0,0.0,11.0
27,28.0,Bob Solinger,34.0,RW,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0
