,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Larry Aurie,29.0,RW,48,17,29,46,,24,12.0,4.0,1.0,4.0,19,9.0,1.0,,,,,4.9,0.9,5.8
1,2.0,Herbie Lewis,28.0,LW,47,16,27,43,,26,12.0,3.0,1.0,1.0,15,12.0,0.0,,,,,4.5,0.9,5.4
2,3.0,Cooney Weiland,30.0,C,48,13,25,38,,10,8.0,4.0,1.0,2.0,16,9.0,0.0,,,,,3.5,0.9,4.4
3,4.0,John Sorrell,29.0,LW,47,20,17,37,,12,14.0,6.0,0.0,4.0,10,7.0,0.0,,,,,4.1,0.9,5.0
4,5.0,Ebbie Goodfellow,27.0,C,48,13,24,37,,44,6.0,7.0,0.0,2.0,14,10.0,0.0,,,,,3.1,0.9,4.1
5,6.0,Eddie Wiseman,22.0,RW,39,10,13,23,,14,7.0,3.0,0.0,2.0,12,1.0,0.0,,,,,2.1,0.8,2.8
6,7.0,Syd Howe,23.0,LW,14,8,12,20,,11,6.0,1.0,1.0,0.0,9,3.0,0.0,,,,,2.6,0.3,2.8
7,8.0,Doug Young,26.0,D,48,4,6,10,,37,4.0,0.0,0.0,0.0,2,2.0,2.0,,,,,0.6,3.7,4.4
8,9.0,Tom Anderson,24.0,LW,27,5,2,7,,16,4.0,0.0,1.0,3.0,2,0.0,0.0,,,,,0.0,0.5,0.5
9,10.0,Lorne Duguid,24.0,LW,34,3,3,6,,9,2.0,1.0,0.0,0.0,3,0.0,0.0,,,,,-0.7,0.7,0.0
10,11.0,Earl Roche,24.0,LW,13,3,3,6,,0,1.0,2.0,0.0,0.0,2,1.0,0.0,,,,,0.4,0.3,0.6
11,12.0,Irwin Boyd,26.0,RW,40,2,3,5,,14,1.0,1.0,0.0,0.0,3,0.0,0.0,,,,,-1.2,0.8,-0.4
12,13.0,Gord Pettinger,23.0,LW,13,2,3,5,,2,2.0,0.0,0.0,0.0,2,1.0,0.0,,,,,0.2,0.3,0.4
13,14.0,Wilf Starr,25.0,LW,24,2,2,4,,0,2.0,0.0,0.0,0.0,2,0.0,0.0,,,,,-0.9,0.5,-0.4
14,15.0,Ralph Bowman,23.0,D,13,1,3,4,,25,1.0,0.0,0.0,0.0,3,0.0,0.0,,,,,0.3,1.0,1.3
15,16.0,Walt Buswell,27.0,D,47,1,3,4,,32,1.0,0.0,0.0,0.0,3,0.0,0.0,,,,,-0.4,3.7,3.3
16,17.0,Des Roche,25.0,RW,15,3,0,3,,10,3.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.1,0.3,0.2
17,18.0,Bucko McDonald,20.0,D,15,1,2,3,,8,1.0,0.0,0.0,1.0,1,0.0,1.0,,,,,0.2,1.2,1.3
18,19.0,Yip Foster,27.0,D,12,2,0,2,,8,2.0,0.0,0.0,0.0,0,0.0,0.0,,,,,0.2,0.9,1.2
19,20.0,Ted Graham,29.0,D,25,0,2,2,,26,0.0,0.0,0.0,0.0,2,0.0,0.0,,,,,-0.3,1.9,1.7
20,21.0,Lloyd Gross,29.0,LW,6,1,0,1,,2,1.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.1,0.1,0.0
21,22.0,George Patterson,28.0,RW,7,0,1,1,,0,0.0,0.0,0.0,0.0,1,0.0,0.0,,,,,-0.4,0.1,-0.2
22,23.0,Oscar Asmundson,26.0,C,3,0,0,0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.2,0.1,-0.1
23,24.0,Wally Kilrea,25.0,C,3,0,0,0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.2,0.1,-0.1
24,25.0,Ron Moffat,29.0,F,8,0,0,0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.4,0.2,-0.3
25,26.0,John Ross Roach,34.0,G,23,0,0,0,,0,,,,,0,,,,,1460.0,63:29,0.0,0.0,3.6
26,27.0,Normie Smith,26.0,G,25,0,0,0,,0,,,,,0,,,,,1550.0,62:00,0.0,0.0,5.4
