,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Gordie Howe,41.0,RW,76,31,40,71,23,58,16.0,11.0,4.0,5,28,12.0,0.0,268,11.6,,,6.5,1.6,8.1
1,2.0,Frank Mahovlich,32.0,LW,74,38,32,70,14,59,23.0,14.0,1.0,5,20,12.0,0.0,251,15.1,,,7.1,1.3,8.4
2,3.0,Alex Delvecchio,37.0,C,73,21,47,68,26,24,17.0,4.0,0.0,3,27,17.0,3.0,218,9.6,,,5.3,1.7,7.0
3,4.0,Garry Unger,22.0,C,76,42,24,66,24,67,30.0,12.0,0.0,4,19,4.0,1.0,234,17.9,,,7.1,1.7,8.7
4,5.0,Wayne Connelly,30.0,RW,76,23,36,59,24,10,18.0,5.0,0.0,5,20,16.0,0.0,242,9.5,,,4.5,1.7,6.2
5,6.0,Pete Stemkowski,26.0,C,76,25,24,49,14,114,20.0,4.0,1.0,6,18,6.0,0.0,268,9.3,,,3.8,1.3,5.1
6,7.0,Nick Libett,24.0,LW,76,20,20,40,11,39,16.0,3.0,1.0,2,18,2.0,0.0,148,13.5,,,2.4,1.2,3.6
7,8.0,Carl Brewer,31.0,D,70,2,37,39,43,51,2.0,0.0,0.0,0,21,15.0,1.0,109,1.8,,,2.6,6.5,9.1
8,9.0,Bruce MacGregor,28.0,RW,73,15,23,38,1,24,11.0,3.0,1.0,4,18,5.0,0.0,153,9.8,,,1.8,0.8,2.7
9,10.0,Gary Bergman,31.0,D,69,6,17,23,5,122,5.0,1.0,0.0,1,11,4.0,2.0,146,4.1,,,1.4,3.8,5.2
10,11.0,Ron Harris,27.0,D,72,2,19,21,15,99,2.0,0.0,0.0,0,13,6.0,0.0,126,1.6,,,0.8,4.7,5.4
11,12.0,Bob Baun,33.0,D,71,1,18,19,8,110,1.0,0.0,0.0,0,17,1.0,0.0,112,0.9,,,0.5,4.1,4.6
12,13.0,Al Karlander,23.0,C,41,5,10,15,8,6,5.0,0.0,0.0,0,10,0.0,0.0,41,12.2,,,0.1,0.7,0.8
13,14.0,Billy Dea,36.0,C,70,10,3,13,4,6,10.0,0.0,0.0,3,3,0.0,0.0,63,15.9,,,-0.9,0.9,0.0
14,15.0,Dale Rolfe,29.0,D,20,2,9,11,9,12,2.0,0.0,0.0,1,8,1.0,0.0,62,3.2,,,0.9,1.6,2.5
15,16.0,Garry Monahan,23.0,LW,51,3,4,7,-7,24,3.0,0.0,0.0,1,4,0.0,0.0,44,6.8,,,-1.3,0.3,-1.0
16,17.0,Matt Ravlich,31.0,D,46,0,6,6,7,33,0.0,0.0,0.0,0,6,0.0,0.0,25,0.0,,,-0.4,2.8,2.4
17,18.0,Poul Popiel,26.0,D,32,0,4,4,5,31,0.0,0.0,0.0,0,4,0.0,0.0,22,0.0,,,-0.3,2.0,1.7
18,19.0,Gary Croteau,23.0,LW,10,0,2,2,-1,2,0.0,0.0,0.0,0,2,0.0,0.0,5,0.0,,,-0.3,0.1,-0.2
19,20.0,Ed Hatoum,22.0,RW,5,0,2,2,1,2,0.0,0.0,0.0,0,2,0.0,0.0,1,0.0,,,0.0,0.1,0.1
20,21.0,Roy Edwards,32.0,G,47,0,1,1,0,0,,,,0,1,,,0,,2680.0,57:02,0.0,0.0,8.6
21,22.0,Rick McCann,25.0,C,18,0,1,1,-1,4,0.0,0.0,0.0,0,1,0.0,0.0,10,0.0,,,-0.7,0.2,-0.6
22,23.0,Roger Crozier,27.0,G,34,0,0,0,0,0,,,,0,0,,,0,,1876.0,55:11,0.0,0.0,5.8
23,24.0,Gerry Hart,22.0,D,3,0,0,0,0,2,0.0,0.0,0.0,0,0,0.0,0.0,0,,,,-0.1,0.2,0.1
24,25.0,Mike McMahon,28.0,D,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,,,,0.0,0.1,0.1
25,26.0,Hank Monteith,24.0,LW,9,0,0,0,-1,0,0.0,0.0,0.0,0,0,0.0,0.0,4,0.0,,,-0.4,0.1,-0.3
26,27.0,Fred Speck,22.0,C,5,0,0,0,-3,0,0.0,0.0,0.0,0,0,0.0,0.0,8,0.0,,,-0.2,-0.1,-0.3
27,28.0,Jim Watson,26.0,D,4,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,6,0.0,,,-0.1,0.2,0.1
