,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Gordie Howe,22.0,RW,70,43,43,86,,74,38.0,5.0,0.0,9.0,32,11.0,0.0,,,,,10.6,1.5,12.1
1,2.0,Sid Abel,32.0,C,69,23,38,61,,30,17.0,6.0,0.0,4.0,33,4.0,1.0,,,,,5.8,1.4,7.3
2,3.0,Ted Lindsay,25.0,LW,67,24,35,59,,110,21.0,2.0,1.0,5.0,29,6.0,0.0,,,,,5.8,1.4,7.2
3,4.0,Red Kelly,23.0,D,70,17,37,54,,24,13.0,4.0,0.0,3.0,27,10.0,0.0,,,,,6.3,5.8,12.1
4,5.0,Jimmy Peters,28.0,RW,68,17,21,38,,14,13.0,3.0,1.0,4.0,18,3.0,0.0,,,,,2.8,1.4,4.2
5,6.0,Metro Prystai,23.0,C,62,20,17,37,,27,14.0,6.0,0.0,7.0,14,3.0,0.0,,,,,3.3,1.3,4.5
6,7.0,George Gee,28.0,C,70,17,20,37,,19,15.0,2.0,0.0,3.0,16,4.0,0.0,,,,,2.6,1.5,4.0
7,8.0,Jim McFadden,30.0,C,70,14,18,32,,10,11.0,3.0,0.0,2.0,17,1.0,0.0,,,,,1.7,1.5,3.2
8,9.0,Gaye Stewart,27.0,LW,67,18,13,31,,18,16.0,2.0,0.0,2.0,11,2.0,0.0,,,,,2.2,1.4,3.6
9,10.0,Marty Pavelich,23.0,LW,67,9,20,29,,41,9.0,0.0,0.0,2.0,16,3.0,1.0,,,,,1.0,1.4,2.4
10,11.0,Bob Goldham,28.0,D,61,5,18,23,,31,5.0,0.0,0.0,0.0,13,4.0,1.0,,,,,1.9,5.1,6.9
11,12.0,Leo Reise,28.0,D,68,5,16,21,,65,5.0,0.0,0.0,0.0,14,2.0,0.0,,,,,1.5,5.7,7.2
12,13.0,Gerry Couture,25.0,RW,53,7,6,13,,2,7.0,0.0,0.0,1.0,5,1.0,0.0,,,,,-0.3,1.1,0.8
13,14.0,Glen Skov,20.0,LW,19,7,6,13,,13,5.0,2.0,0.0,2.0,5,1.0,0.0,,,,,1.3,0.4,1.7
14,15.0,Vic Stasiuk,21.0,LW,49,3,10,13,,12,2.0,1.0,0.0,0.0,9,1.0,0.0,,,,,-0.5,1.0,0.5
15,16.0,Clare Martin,28.0,D,50,1,6,7,,12,1.0,0.0,0.0,0.0,5,1.0,0.0,,,,,-0.1,4.2,4.1
16,17.0,Marcel Pronovost,20.0,D,37,1,6,7,,20,1.0,0.0,0.0,0.0,6,0.0,0.0,,,,,0.2,3.1,3.2
17,18.0,Joe Carveth,32.0,RW,28,1,4,5,,0,1.0,0.0,0.0,0.0,1,3.0,0.0,,,,,-0.6,0.6,-0.1
18,19.0,Rags Raglan,23.0,D,33,3,1,4,,14,3.0,0.0,0.0,0.0,1,0.0,0.0,,,,,0.1,2.7,2.9
19,20.0,Leo Gravelle,25.0,RW,19,1,1,2,,6,0.0,1.0,0.0,0.0,1,0.0,0.0,,,,,-0.4,0.4,-0.1
20,21.0,Lee Fogolin,24.0,D,17,0,1,1,,16,0.0,0.0,0.0,0.0,1,0.0,0.0,,,,,-0.2,1.4,1.2
21,22.0,Lou Jankowski,19.0,C,1,0,1,1,,0,0.0,0.0,0.0,0.0,1,0.0,0.0,,,,,0.1,0.0,0.1
22,23.0,Steve Black,23.0,LW,5,0,0,0,,2,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.2,0.1,-0.1
23,24.0,Alex Delvecchio,18.0,C,1,0,0,0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,0.0,0.0,0.0
24,25.0,Terry Sawchuk,21.0,G,70,0,0,0,,2,,,,,0,,,,,4200.0,60:00,0.0,0.0,17.0
25,26.0,Benny Woit,23.0,D,2,0,0,0,,2,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,0.0,0.2,0.1
