,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Syd Howe,28.0,C,46,14,23.0,37.0,,17,8.0,4.0,2.0,2.0,19,4.0,0.0,,,,,3.6,0.7,4.3
1,2.0,Ebbie Goodfellow,32.0,D,43,11,18.0,29.0,,31,8.0,2.0,1.0,1.0,10,7.0,1.0,,,,,3.4,2.7,6.1
2,3.0,Mud Bruneteau,25.0,RW,46,10,14.0,24.0,,10,10.0,0.0,0.0,1.0,8,5.0,1.0,,,,,1.6,0.7,2.3
3,4.0,Alex Motter,26.0,D,37,7,12.0,19.0,,28,4.0,2.0,1.0,3.0,8,2.0,2.0,,,,,2.1,2.3,4.4
4,5.0,Ken Kilrea,21.0,LW,40,10,8.0,18.0,,4,10.0,0.0,0.0,2.0,8,0.0,0.0,,,,,1.2,0.6,1.8
5,6.0,Cecil Dillon,31.0,RW,44,7,10.0,17.0,,12,5.0,2.0,0.0,1.0,8,2.0,0.0,,,,,0.6,0.7,1.2
6,7.0,Connie Brown,23.0,C,36,8,3.0,11.0,,2,7.0,1.0,0.0,2.0,3,0.0,0.0,,,,,0.4,0.6,0.9
7,8.0,Gus Giesebrecht,22.0,C,30,4,7.0,11.0,,2,3.0,1.0,0.0,0.0,7,0.0,0.0,,,,,0.2,0.5,0.7
8,9.0,Carl Liscombe,24.0,LW,25,2,7.0,9.0,,4,2.0,0.0,0.0,0.0,6,1.0,0.0,,,,,0.0,0.4,0.4
9,10.0,Eddie Wares,24.0,RW,33,2,6.0,8.0,,19,2.0,0.0,0.0,0.0,3,2.0,1.0,,,,,-0.5,0.5,0.0
10,11.0,Butch McDonald,23.0,LW,37,1,6.0,7.0,,2,1.0,0.0,0.0,0.0,5,0.0,1.0,,,,,-0.9,0.6,-0.4
11,12.0,Don Deacon,26.0,LW,17,5,1.0,6.0,,2,3.0,2.0,0.0,1.0,1,0.0,0.0,,,,,0.4,0.3,0.7
12,13.0,Joe Fisher,23.0,RW,32,2,4.0,6.0,,2,2.0,0.0,0.0,1.0,4,0.0,0.0,,,,,-0.7,0.5,-0.2
13,14.0,Sid Abel,21.0,LW,24,1,5.0,6.0,,4,1.0,0.0,0.0,0.0,4,1.0,0.0,,,,,-0.4,0.4,0.0
14,15.0,Don Grosso,24.0,C,29,2,3.0,5.0,,9,2.0,0.0,0.0,1.0,3,0.0,0.0,,,,,-0.7,0.4,-0.2
15,16.0,Jimmy Orlando,23.0,D,48,1,3.0,4.0,,54,1.0,0.0,0.0,0.0,3,0.0,0.0,,,,,-0.6,3.0,2.3
16,17.0,Jack Keating,23.0,LW,11,2,0.0,2.0,,2,2.0,0.0,0.0,1.0,0,0.0,0.0,,,,,-0.1,0.2,0.1
17,18.0,Ralph Bowman,28.0,D,11,0,2.0,2.0,,4,0.0,0.0,0.0,0.0,2,0.0,0.0,,,,,0.0,0.7,0.6
18,19.0,Jack Stewart,22.0,D,48,1,0.0,1.0,,40,1.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-1.0,3.0,2.0
19,20.0,Ron Hudson,28.0,RW,1,0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.1,0.0,0.0
20,21.0,Buck Jones,21.0,D,2,0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.1,0.1,0.1
21,22.0,Hec Kilrea,32.0,LW,12,0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.6,0.2,-0.4
22,23.0,Alfie Moore,34.0,G,1,0,0.0,0.0,,0,,,,,0,,,,,60.0,60:00,0.0,0.0,0.1
23,24.0,Bert Peer,29.0,RW,1,0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.1,0.0,0.0
24,25.0,Tiny Thompson,36.0,G,46,0,0.0,0.0,,0,,,,,0,,,,,2830.0,61:31,0.0,0.0,6.9
25,26.0,Claude Bourque,24.0,G,1,0,,,,0,,,,,0,,,,,60.0,60:00,0.0,0.0,0.1
