,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Dale McCourt,24.0,C,80,30,56.0,86.0,-17,50,17.0,11.0,2.0,2,34,22.0,0.0,286,10.5,,,5.2,0.9,6.1
1,2.0,John Ogrodnick,21.0,LW,80,35,35.0,70.0,-18,14,24.0,9.0,2.0,2,22,13.0,0.0,276,12.7,,,4.4,0.9,5.3
2,3.0,Mike Foligno,22.0,RW,80,28,35.0,63.0,-14,210,25.0,3.0,0.0,5,24,11.0,0.0,181,15.5,,,3.4,1.0,4.3
3,4.0,Reed Larson,24.0,D,78,27,31.0,58.0,-35,153,19.0,8.0,0.0,0,20,11.0,0.0,297,9.1,,,4.6,2.7,7.2
4,5.0,Willie Huber,23.0,D,80,15,34.0,49.0,-29,130,12.0,3.0,0.0,0,18,15.0,1.0,207,7.2,,,3.0,3.1,6.1
5,6.0,Vaclav Nedomansky,36.0,RW,74,12,20.0,32.0,-35,30,6.0,6.0,0.0,0,12,8.0,0.0,128,9.4,,,0.2,0.3,0.5
6,7.0,Mark Kirton,22.0,C,50,18,13.0,31.0,-28,24,11.0,6.0,1.0,3,11,2.0,0.0,97,18.6,,,1.5,0.1,1.6
7,8.0,Errol Thompson,30.0,LW,39,14,12.0,26.0,-4,52,9.0,5.0,0.0,2,6,6.0,0.0,83,16.9,,,1.3,0.5,1.9
8,9.0,George Lyle,27.0,LW,31,10,14.0,24.0,-1,28,7.0,3.0,0.0,0,11,3.0,0.0,49,20.4,,,1.2,0.5,1.7
9,10.0,Paul Woods,25.0,C,67,8,16.0,24.0,-11,45,6.0,1.0,1.0,1,14,1.0,1.0,74,10.8,,,-0.4,0.8,0.4
10,11.0,Brent Peterson,22.0,C,53,6,18.0,24.0,2,24,5.0,1.0,0.0,1,15,3.0,0.0,40,15.0,,,0.0,0.9,1.0
11,12.0,Jim Korn,23.0,D,63,5,15.0,20.0,-5,246,3.0,1.0,1.0,1,12,3.0,0.0,82,6.1,,,0.5,3.4,3.9
12,13.0,Gary McAdam,25.0,RW,40,5,14.0,19.0,-14,27,4.0,1.0,0.0,0,11,3.0,0.0,92,5.4,,,0.1,0.3,0.4
13,14.0,Glenn Hicks,22.0,LW,58,5,10.0,15.0,0,84,4.0,1.0,0.0,0,10,0.0,0.0,71,7.0,,,-0.9,1.0,0.0
14,15.0,John Barrett,22.0,D,56,3,10.0,13.0,-22,60,3.0,0.0,0.0,1,10,0.0,0.0,97,3.1,,,0.0,2.1,2.1
15,16.0,Jean Hamel,28.0,D,68,5,7.0,12.0,0,57,5.0,0.0,0.0,0,7,0.0,0.0,47,10.6,,,-0.2,3.9,3.7
16,17.0,Dan Labraaten,29.0,LW,44,3,8.0,11.0,-19,12,3.0,0.0,0.0,0,6,2.0,0.0,43,7.0,,,-0.8,0.2,-0.6
17,18.0,Rick Vasko,24.0,D,20,3,7.0,10.0,-2,20,2.0,1.0,0.0,0,3,3.0,1.0,28,10.7,,,0.5,1.1,1.6
18,19.0,Mike Blaisdell,21.0,RW,32,3,6.0,9.0,-7,10,3.0,0.0,0.0,0,5,1.0,0.0,45,6.7,,,-0.4,0.4,-0.1
