,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Gordie Howe,34.0,RW,70,38,48,86,23.0,100.0,25.0,13.0,0.0,6.0,29.0,18.0,1.0,351.0,10.8,,,8.4,1.1,9.5
1,2.0,Alex Delvecchio,30.0,C,70,20,44,64,16.0,8.0,16.0,4.0,0.0,4.0,27.0,17.0,0.0,274.0,7.3,,,4.6,1.1,5.7
2,3.0,Parker MacDonald,29.0,C,69,33,28,61,20.0,32.0,17.0,16.0,0.0,8.0,19.0,9.0,0.0,209.0,15.8,,,5.6,1.1,6.7
3,4.0,Norm Ullman,27.0,C,70,26,30,56,-5.0,53.0,20.0,4.0,2.0,3.0,24.0,5.0,1.0,248.0,10.5,,,4.4,1.1,5.5
4,5.0,Bill Gadsby,35.0,D,70,4,24,28,-12.0,116.0,3.0,0.0,1.0,0.0,17.0,7.0,0.0,134.0,3.0,,,1.7,4.5,6.3
5,6.0,Doug Barkley,26.0,D,70,3,24,27,5.0,78.0,1.0,2.0,0.0,0.0,17.0,7.0,0.0,225.0,1.3,,,1.6,4.5,6.1
6,7.0,Floyd Smith,27.0,RW,51,9,17,26,3.0,10.0,6.0,3.0,0.0,2.0,14.0,2.0,1.0,108.0,8.3,,,0.9,0.8,1.7
7,8.0,Bruce MacGregor,21.0,C,68,11,11,22,-9.0,12.0,8.0,2.0,1.0,3.0,10.0,1.0,0.0,120.0,9.2,,,-0.1,1.1,1.0
8,9.0,Alex Faulkner,26.0,C,70,10,10,20,-17.0,6.0,10.0,0.0,0.0,2.0,8.0,2.0,0.0,97.0,10.3,,,-0.5,1.1,0.7
9,10.0,Val Fonteyne,29.0,LW,67,6,14,20,-1.0,2.0,3.0,3.0,0.0,1.0,5.0,9.0,0.0,83.0,7.2,,,-0.7,1.1,0.4
10,11.0,Andre Pronovost,26.0,LW,47,13,5,18,-15.0,18.0,13.0,0.0,0.0,0.0,3.0,2.0,0.0,85.0,15.3,,,0.7,0.8,1.5
11,12.0,Vic Stasiuk,33.0,LW,36,6,11,17,1.0,37.0,4.0,2.0,0.0,0.0,7.0,4.0,0.0,76.0,7.9,,,0.5,0.6,1.1
12,13.0,Larry Jeffrey,22.0,LW,53,5,11,16,-12.0,62.0,5.0,0.0,0.0,1.0,11.0,0.0,0.0,94.0,5.3,,,-0.5,0.9,0.3
13,14.0,Marcel Pronovost,32.0,D,69,4,9,13,10.0,48.0,3.0,0.0,1.0,0.0,9.0,0.0,0.0,92.0,4.3,,,0.4,4.5,4.8
14,15.0,Billy McNeill,27.0,RW,42,3,7,10,-8.0,12.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,31.0,9.7,,,-0.7,0.7,-0.1
15,16.0,Eddie Joyal,22.0,C,14,2,8,10,0.0,0.0,2.0,0.0,0.0,1.0,2.0,6.0,0.0,16.0,12.5,,,0.5,0.2,0.7
16,17.0,Howie Young,25.0,D,64,4,5,9,-9.0,273.0,4.0,0.0,0.0,1.0,4.0,1.0,0.0,126.0,3.2,,,0.1,4.1,4.2
17,18.0,Pete Goegan,28.0,D,62,1,8,9,2.0,48.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,38.0,2.6,,,-0.2,4.0,3.8
18,19.0,Lowell MacDonald,21.0,RW,26,2,1,3,-12.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,4.9,,,-0.7,0.4,-0.3
19,20.0,Hank Bassen,30.0,G,17,0,1,1,,14.0,,,,,1.0,,,,,980.0,57:38,0.0,0.0,2.3
20,21.0,Ron Harris,20.0,D,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.1,0.1,0.1
21,22.0,Bo Elik,33.0,LW,3,0,0,0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.1,0.0,-0.1
22,23.0,Paul Henderson,20.0,RW,2,0,0,0,-1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,-0.1,0.0,-0.1
23,24.0,Allan Johnson,27.0,RW,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,-0.1,0.0,-0.1
24,25.0,Roger Lafreniere,20.0,D,3,0,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,-0.1,0.2,0.1
25,26.0,Dave Lucas,30.0,D,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0
26,27.0,Lou Marcon,27.0,D,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.1,0.0
27,28.0,Gerry Odrowski,24.0,D,1,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.1,0.0
28,29.0,Dennis Riggin,26.0,G,9,0,0,0,,0.0,,,,,0.0,,,,,459.0,50:58,0.0,0.0,1.3
29,30.0,Terry Sawchuk,33.0,G,48,0,0,0,,14.0,,,,,0.0,,,,,2760.0,57:30,0.0,0.0,9.3
