,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Vaclav Nedomansky,34.0,RW,80,38,35,73,-13,19,25.0,13.0,0.0,2,15,20.0,0.0,212,17.9,,,5.4,1.0,6.5
1,2.0,Dale McCourt,22.0,C,79,28,43,71,-28,14,12.0,14.0,2.0,3,17,24.0,2.0,222,12.6,,,4.5,0.6,5.1
2,3.0,Reed Larson,22.0,D,79,18,49,67,-22,169,10.0,6.0,2.0,0,23,25.0,1.0,271,6.6,,,5.0,3.5,8.5
3,4.0,Errol Thompson,28.0,LW,70,23,31,54,-27,26,15.0,8.0,0.0,3,13,18.0,0.0,163,14.1,,,3.2,0.5,3.6
4,5.0,Andre St. Laurent,25.0,C,76,18,31,49,-30,124,13.0,4.0,1.0,1,19,10.0,2.0,158,11.4,,,2.1,0.5,2.6
5,6.0,Dan Labraaten,27.0,LW,78,19,19,38,-18,8,12.0,7.0,0.0,3,16,3.0,0.0,112,17.0,,,1.3,0.9,2.1
6,7.0,Paul Woods,23.0,LW,80,14,23,37,-26,59,10.0,1.0,3.0,1,14,6.0,3.0,127,11.0,,,0.7,0.7,1.4
7,8.0,Nick Libett,33.0,LW,68,15,19,34,4,20,11.0,3.0,1.0,0,14,4.0,1.0,130,11.5,,,1.1,1.3,2.4
8,9.0,Willie Huber,21.0,D,68,7,24,31,-24,114,3.0,4.0,0.0,2,12,12.0,0.0,153,4.6,,,1.5,2.7,4.2
9,10.0,Danny Bolduc,25.0,RW,56,16,13,29,-9,14,13.0,3.0,0.0,4,11,2.0,0.0,81,19.8,,,1.2,0.7,2.0
10,11.0,Perry Miller,26.0,D,75,5,23,28,-13,156,2.0,3.0,0.0,1,15,8.0,0.0,122,4.1,,,1.0,3.8,4.8
11,12.0,Thommie Bergman,31.0,D,68,10,17,27,-25,64,6.0,3.0,1.0,1,13,4.0,0.0,88,11.4,,,1.4,2.7,4.1
12,13.0,Dennis Polonich,25.0,RW,62,10,12,22,-10,208,9.0,1.0,0.0,0,10,2.0,0.0,80,12.5,,,0.0,0.8,0.8
13,14.0,Roland Cloutier,21.0,C,19,6,6,12,0,2,5.0,1.0,0.0,1,6,0.0,0.0,40,15.0,,,0.6,0.3,1.0
14,15.0,Dennis Hextall,35.0,C,20,4,8,12,3,33,2.0,2.0,0.0,0,7,1.0,0.0,16,25.0,,,0.4,0.4,0.9
15,16.0,Fern LeBlanc,23.0,RW,29,5,6,11,1,0,4.0,1.0,0.0,0,4,2.0,0.0,27,18.5,,,0.1,0.5,0.6
16,17.0,Bill Lochead,24.0,RW,40,4,7,11,-4,20,4.0,0.0,0.0,0,7,0.0,0.0,33,12.1,,,-0.5,0.6,0.1
17,18.0,Greg Carroll,22.0,C,36,2,9,11,-6,8,1.0,1.0,0.0,0,8,1.0,0.0,16,12.5,,,-0.5,0.5,0.0
18,19.0,Bill Hogaboam,29.0,C,18,4,6,10,-5,4,3.0,1.0,0.0,1,5,1.0,0.0,29,13.8,,,0.4,0.2,0.5
19,20.0,J.P. LeBlanc,32.0,C,24,2,6,8,-7,4,0.0,2.0,0.0,0,5,1.0,0.0,27,7.4,,,-0.2,0.2,0.0
20,21.0,Jean Hamel,26.0,D,52,2,4,6,-8,72,2.0,0.0,0.0,0,4,0.0,0.0,41,4.9,,,-0.5,2.7,2.2
21,22.0,Terry Harper,39.0,D,51,0,6,6,-4,58,0.0,0.0,0.0,0,4,0.0,2.0,33,0.0,,,-0.6,2.9,2.2
22,23.0,Greg Joly,24.0,D,20,0,4,4,-8,6,0.0,0.0,0.0,0,4,0.0,0.0,13,0.0,,,-0.1,0.7,0.6
23,24.0,Al Cameron,23.0,D,9,0,3,3,1,8,0.0,0.0,0.0,0,3,0.0,0.0,7,0.0,,,0.0,0.6,0.6
24,25.0,John Hilworth,21.0,D,37,1,1,2,-12,66,1.0,0.0,0.0,0,1,0.0,0.0,25,4.0,,,-0.6,1.5,1.0
25,26.0,Rob Plumb,21.0,LW,7,1,1,2,-1,2,1.0,0.0,0.0,0,1,0.0,0.0,4,25.0,,,-0.1,0.1,0.0
26,27.0,Lorry Gloeckner,23.0,D,13,0,2,2,-7,6,0.0,0.0,0.0,0,2,0.0,0.0,13,0.0,,,-0.1,0.4,0.3
27,28.0,Jim Rutherford,29.0,G,32,0,2,2,0,4,,,,0,2,,,0,,1890.0,59:04,0.0,0.0,5.6
28,29.0,John Taft,24.0,D,15,0,2,2,2,4,0.0,0.0,0.0,0,2,0.0,0.0,13,0.0,,,-0.2,1.0,0.9
29,30.0,Rogie Vachon,33.0,G,50,0,1,1,0,21,,,,0,1,,,0,,2899.0,57:59,0.0,0.0,6.1
30,31.0,Mal Davis,22.0,RW,6,0,0,0,-2,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,,,-0.2,0.0,-0.2
31,32.0,Dave Hanson,24.0,D,11,0,0,0,-1,26,0.0,0.0,0.0,0,0,0.0,0.0,5,0.0,,,-0.2,0.6,0.4
32,33.0,Brent Peterson,20.0,C,5,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7,0.0,,,-0.2,0.1,-0.1
33,34.0,Steve Short,24.0,D,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,,,0.0,0.1,0.0
34,35.0,Bjorn Skaare,20.0,C,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,,,0.0,0.0,0.0
