,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Sergei Fedorov,26.0,RW,78,39,68,107,49,48,25,11,3,11,40.0,26.0,2.0,306,12.7,,,9.5,2.5,12.0
1,2.0,Steve Yzerman,30.0,C,80,36,59,95,29,64,18,16,2,8,32.0,22.0,5.0,220,16.4,,,8.1,1.9,10.0
2,3.0,Paul Coffey,34.0,D,76,14,60,74,19,90,10,3,1,3,30.0,30.0,0.0,234,6.0,,,6.1,5.6,11.7
3,4.0,Vyacheslav Kozlov,23.0,LW,82,36,37,73,33,70,27,9,0,7,26.0,11.0,0.0,237,15.2,,,6.1,2.1,8.2
4,5.0,Igor Larionov,35.0,C,69,21,50,71,37,34,11,9,1,5,32.0,16.0,2.0,108,19.4,,,5.2,2.0,7.2
5,6.0,Nicklas Lidström,25.0,D,81,17,50,67,29,20,8,8,1,1,17.0,29.0,4.0,211,8.1,,,5.6,6.5,12.2
6,7.0,Keith Primeau,24.0,C,74,27,25,52,19,168,19,6,2,7,14.0,9.0,2.0,150,18.0,,,3.9,1.5,5.4
7,8.0,Dino Ciccarelli,35.0,RW,64,22,21,43,14,99,9,13,0,5,14.0,7.0,0.0,107,20.6,,,3.1,1.2,4.3
8,9.0,Viacheslav Fetisov,37.0,D,69,7,35,42,37,96,5,1,1,1,22.0,12.0,1.0,127,5.5,,,2.9,6.4,9.2
9,10.0,Greg Johnson,24.0,LW,60,18,22,40,6,30,13,5,0,2,12.0,9.0,1.0,87,20.7,,,2.6,0.9,3.5
10,11.0,Vladimir Konstantinov,28.0,D,81,14,20,34,60,139,10,3,1,3,15.0,5.0,0.0,168,8.3,,,2.6,8.5,11.1
11,12.0,Bob Errey,31.0,LW,71,11,21,32,30,66,7,2,2,2,19.0,1.0,1.0,85,12.9,,,0.9,1.8,2.7
12,13.0,Darren McCarty,23.0,RW,63,15,14,29,14,158,7,8,0,1,12.0,2.0,0.0,102,14.7,,,1.3,1.2,2.5
13,14.0,Doug Brown,31.0,LW,62,12,15,27,11,4,11,0,1,1,11.0,2.0,2.0,115,10.4,,,0.9,1.1,2.0
14,15.0,Tim Taylor,26.0,C,72,11,14,25,11,39,9,1,1,4,14.0,0.0,0.0,81,13.6,,,0.3,1.2,1.5
15,16.0,Kris Draper,24.0,C,52,7,9,16,2,32,6,0,1,0,7.0,0.0,2.0,51,13.7,,,-0.1,0.7,0.6
16,17.0,Mathieu Dandenault,19.0,RW,34,5,7,12,6,6,4,1,0,0,7.0,0.0,0.0,32,15.6,,,0.1,0.6,0.7
17,18.0,Marc Bergevin,30.0,D,70,1,9,10,7,33,1,0,0,0,8.0,0.0,1.0,26,3.8,,,-0.4,4.5,4.1
18,19.0,Martin Lapointe,22.0,RW,58,6,3,9,0,93,5,1,0,0,3.0,0.0,0.0,76,7.9,,,-1.0,0.7,-0.3
19,20.0,Mike Ramsey,35.0,D,47,2,4,6,17,35,2,0,0,0,4.0,0.0,0.0,35,5.7,,,-0.2,3.8,3.6
20,21.0,Bob Rouse,31.0,D,58,0,6,6,5,48,0,0,0,0,6.0,0.0,0.0,49,0.0,,,-0.6,3.7,3.0
21,22.0,Ray Sheppard,29.0,RW,5,2,2,4,0,2,2,0,0,1,0.0,2.0,0.0,9,22.2,,,0.3,0.1,0.4
22,23.0,Chris Osgood,23.0,G,50,1,2,3,0,4,1,0,0,0,,,,1,100.0,2933.0,58:40,0.0,0.0,7.8
23,24.0,Kirk Maltby,23.0,RW,6,1,0,1,0,6,1,0,0,0,0.0,0.0,0.0,4,25.0,,,-0.1,0.1,0.0
24,25.0,Stu Grimson,30.0,LW,56,0,1,1,-10,128,0,0,0,0,1.0,0.0,0.0,19,0.0,,,-2.1,0.3,-1.8
25,26.0,Jamie Pushor,22.0,D,5,0,1,1,2,17,0,0,0,0,1.0,0.0,0.0,6,0.0,,,0.0,0.4,0.4
26,27.0,Anders Eriksson,21.0,D,1,0,0,0,1,2,0,0,0,0,0.0,0.0,0.0,0,,,,0.0,0.1,0.1
27,28.0,Kevin Hodson,23.0,G,4,0,0,0,0,0,0,0,0,0,,,,0,,163.0,40:49,0.0,0.0,0.7
28,29.0,Mike Vernon,32.0,G,32,0,0,0,0,2,0,0,0,0,,,,0,,1855.0,57:58,0.0,0.0,4.2
29,30.0,Wes Walz,25.0,C,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0.0,,,-0.1,0.0,-0.1
