,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Gordie Howe,24.0,RW,70,49,46,95,,57,37.0,11.0,1.0,6.0,30,16.0,0.0,,,,,14.1,1.4,15.5
1,2.0,Ted Lindsay,27.0,LW,70,32,39,71,,111,23.0,9.0,0.0,3.0,31,8.0,0.0,,,,,9.1,1.4,10.5
2,3.0,Alex Delvecchio,20.0,C,70,16,43,59,,28,13.0,3.0,0.0,1.0,28,15.0,0.0,,,,,5.7,1.4,7.2
3,4.0,Metro Prystai,25.0,C,70,16,34,50,,12,11.0,5.0,0.0,5.0,30,4.0,0.0,,,,,4.6,1.4,6.1
4,5.0,Red Kelly,25.0,D,70,19,27,46,,8,15.0,4.0,0.0,1.0,16,11.0,0.0,,,,,6.5,5.8,12.2
5,6.0,Johnny Wilson,23.0,LW,70,23,19,42,,22,17.0,6.0,0.0,1.0,15,4.0,0.0,,,,,4.5,1.4,5.9
6,7.0,Marty Pavelich,25.0,LW,64,13,20,33,,49,13.0,0.0,0.0,3.0,17,3.0,0.0,,,,,2.5,1.3,3.8
7,8.0,Tony Leswick,29.0,RW,70,15,12,27,,87,13.0,0.0,2.0,5.0,9,3.0,0.0,,,,,1.7,1.4,3.2
8,9.0,Glen Skov,22.0,C,70,12,15,27,,54,8.0,4.0,0.0,2.0,13,2.0,0.0,,,,,1.4,1.4,2.8
9,10.0,Marcel Pronovost,22.0,D,68,8,19,27,,72,5.0,3.0,0.0,2.0,14,5.0,0.0,,,,,2.9,5.6,8.5
10,11.0,Reg Sinclair,27.0,RW,69,11,12,23,,36,5.0,6.0,0.0,4.0,8,4.0,0.0,,,,,0.8,1.4,2.2
11,12.0,Bob Goldham,30.0,D,70,1,13,14,,32,1.0,0.0,0.0,1.0,13,0.0,0.0,,,,,0.4,5.8,6.2
12,13.0,Marcel Bonin,20.0,LW,37,4,9,13,,14,4.0,0.0,0.0,1.0,6,3.0,0.0,,,,,0.3,0.8,1.0
13,14.0,Benny Woit,25.0,D,70,1,5,6,,40,1.0,0.0,0.0,0.0,5,0.0,0.0,,,,,-0.5,5.8,5.2
14,15.0,Jim Hay,21.0,D,42,1,4,5,,2,0.0,1.0,0.0,1.0,1,3.0,0.0,,,,,-0.1,3.5,3.3
15,16.0,Larry Wilson,22.0,C,15,0,4,4,,6,0.0,0.0,0.0,0.0,1,3.0,0.0,,,,,-0.2,0.3,0.1
16,17.0,Lou Jankowski,21.0,RW,22,1,2,3,,0,1.0,0.0,0.0,0.0,1,1.0,0.0,,,,,-0.6,0.5,-0.1
17,18.0,Red Almas,28.0,G,1,0,0,0,,0,,,,,0,,,,,60.0,60:00,0.0,0.0,0.1
18,19.0,Bill Folk,25.0,D,8,0,0,0,,2,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.2,0.7,0.5
19,20.0,Glenn Hall,21.0,G,6,0,0,0,,0,,,,,0,,,,,360.0,60:00,0.0,0.0,1.5
20,21.0,Terry Sawchuk,23.0,G,63,0,0,0,,7,,,,,0,,,,,3780.0,60:00,0.0,0.0,14.0
21,22.0,Vic Stasiuk,23.0,LW,3,0,0,0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.1,0.1,-0.1
22,23.0,Larry Zeidel,24.0,D,9,0,0,0,,8,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,-0.2,0.7,0.6
