,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Steve Yzerman,23.0,C,80,65,90,155,17,61,45,17,3,7,56.0,29.0,5.0,388,16.8,,,13.0,1.4,14.4
1,2.0,Gerard Gallant,25.0,LW,76,39,54,93,7,230,26,13,0,7,33.0,21.0,0.0,221,17.6,,,6.7,1.1,7.8
2,3.0,Adam Oates,26.0,C,69,16,62,78,-1,14,14,2,0,1,39.0,23.0,0.0,127,12.6,,,4.2,0.8,5.0
3,4.0,Paul MacLean,30.0,RW,76,36,35,71,7,118,20,16,0,5,29.0,6.0,0.0,148,24.3,,,4.9,1.1,5.9
4,5.0,Dave Barr,28.0,RW,73,27,32,59,12,69,20,5,2,3,27.0,4.0,1.0,140,19.3,,,3.5,1.2,4.6
5,6.0,Steve Chiasson,21.0,D,65,12,35,47,-6,149,5,5,2,0,22.0,11.0,2.0,187,6.4,,,3.0,2.5,5.5
6,7.0,Shawn Burr,22.0,LW,79,19,27,46,5,78,14,1,4,2,23.0,2.0,2.0,149,12.8,,,1.7,1.0,2.7
7,8.0,Lee Norwood,28.0,D,66,10,32,42,6,100,5,4,1,0,16.0,14.0,2.0,97,10.3,,,2.5,3.2,5.6
8,9.0,Petr Klima,24.0,LW,51,25,16,41,5,44,24,1,0,3,15.0,1.0,0.0,145,17.2,,,2.9,0.7,3.6
9,10.0,Rick Zombo,25.0,D,75,1,20,21,22,106,0,1,0,0,18.0,1.0,1.0,64,1.6,,,0.1,4.4,4.5
10,11.0,Joe Kocur,24.0,RW,60,9,9,18,-4,213,8,1,0,1,8.0,1.0,0.0,76,11.8,,,-0.4,0.6,0.2
11,12.0,Mike O'Connell,33.0,D,66,1,15,16,-8,41,1,0,0,0,8.0,6.0,1.0,49,2.0,,,-0.1,2.4,2.3
12,13.0,Jim Nill,30.0,RW,71,8,7,15,-1,83,7,0,1,2,7.0,0.0,0.0,39,20.5,,,-1.1,0.8,-0.3
13,14.0,Miroslav Frycer,29.0,RW,23,7,8,15,-4,47,5,2,0,1,6.0,2.0,0.0,40,17.5,,,0.7,0.2,0.9
14,15.0,Tim Higgins,30.0,RW,42,5,9,14,0,62,5,0,0,0,8.0,0.0,1.0,45,11.1,,,-0.2,0.5,0.2
15,16.0,Jeff Sharples,21.0,D,46,4,9,13,5,26,1,3,0,0,5.0,4.0,0.0,48,8.3,,,0.3,2.2,2.6
16,17.0,Doug Houda,22.0,D,57,2,11,13,17,67,2,0,0,0,11.0,0.0,0.0,38,5.3,,,0.0,3.4,3.3
17,18.0,Adam Graves,20.0,C,56,7,5,12,-5,60,7,0,0,1,5.0,0.0,0.0,60,11.7,,,-0.8,0.5,-0.3
18,19.0,John Chabot,26.0,C,52,2,10,12,-18,6,0,0,2,0,8.0,1.0,1.0,49,4.1,,,-1.0,0.1,-0.9
19,20.0,Jim Pavese,26.0,D,39,3,6,9,-1,130,3,0,0,0,6.0,0.0,0.0,27,11.1,,,0.1,1.6,1.7
20,21.0,Joe Murphy,21.0,RW,26,1,7,8,-7,28,1,0,0,0,5.0,2.0,0.0,29,3.4,,,-0.4,0.1,-0.2
21,22.0,Bob Probert,23.0,LW,25,4,2,6,-11,106,3,1,0,0,1.0,1.0,0.0,23,17.4,,,-0.2,0.0,-0.3
22,23.0,Dale Krentz,27.0,LW,16,3,3,6,-3,4,3,0,0,1,1.0,2.0,0.0,27,11.1,,,0.0,0.1,0.1
23,24.0,Kris King,22.0,LW,55,2,3,5,-7,168,2,0,0,0,3.0,0.0,0.0,34,5.9,,,-1.6,0.4,-1.2
24,25.0,Torrie Robertson,27.0,LW,12,2,2,4,0,63,2,0,0,0,2.0,0.0,0.0,5,40.0,,,0.0,0.1,0.1
25,26.0,Gilbert Delorme,26.0,D,42,1,3,4,-11,51,1,0,0,0,2.0,1.0,0.0,23,4.3,,,-0.5,1.2,0.7
26,27.0,Brent Fedyk,21.0,RW,5,2,0,2,-1,0,1,1,0,0,0.0,0.0,0.0,6,33.3,,,0.1,0.0,0.1
27,28.0,Greg Stefan,27.0,G,46,0,2,2,0,41,0,0,0,0,,,,0,,2499.0,54:19,0.0,0.0,6.1
28,29.0,Doug Halward,33.0,D,18,0,1,1,-11,36,0,0,0,0,1.0,0.0,0.0,5,0.0,,,-0.3,0.2,-0.1
29,30.0,Glen Hanlon,31.0,G,39,0,1,1,0,12,0,0,0,0,,,,0,,2092.0,53:38,0.0,0.0,5.9
30,31.0,John Mokosak,25.0,D,8,0,1,1,0,14,0,0,0,0,1.0,0.0,0.0,0,,,,-0.1,0.3,0.3
31,32.0,John Blum,29.0,D,6,0,0,0,-2,8,0,0,0,0,0.0,0.0,0.0,3,0.0,,,-0.1,0.1,0.0
32,33.0,Jeff Brubaker,30.0,LW,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0
33,34.0,Tim Cheveldae,20.0,G,2,0,0,0,0,0,0,0,0,0,,,,0,,122.0,60:53,0.0,0.0,0.4
34,35.0,Miroslav Ihnacak,26.0,LW,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,,,0.0,0.0,0.0
35,36.0,Randy McKay,22.0,RW,3,0,0,0,-1,0,0,0,0,0,0.0,0.0,0.0,2,0.0,,,-0.1,0.0,-0.1
36,37.0,Sam St. Laurent,29.0,G,4,0,0,0,0,0,0,0,0,0,,,,0,,141.0,35:17,0.0,0.0,0.6
