,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,John Ogrodnick,26.0,LW,76,38,32,70,-29,18,22.0,15.0,1.0,2,18,14.0,0.0,208,18.3,,,4.6,0.4,5.0
1,2.0,Kelly Kisio,26.0,C,76,21,48,69,-19,85,11.0,7.0,3.0,0,30,18.0,0.0,140,15.0,,,3.3,0.7,4.0
2,3.0,Reed Larson,29.0,D,67,19,41,60,-35,109,8.0,11.0,0.0,0,21,19.0,1.0,205,9.3,,,4.2,1.4,5.6
3,4.0,Petr Klima,21.0,LW,74,32,24,56,-37,16,24.0,8.0,0.0,4,13,11.0,0.0,178,18.0,,,3.2,0.2,3.4
4,5.0,Ron Duguay,28.0,RW,67,19,29,48,-27,26,11.0,8.0,0.0,2,15,12.0,2.0,151,12.6,,,2.1,0.3,2.4
5,6.0,Warren Young,30.0,LW,79,22,24,46,-33,161,13.0,9.0,0.0,1,16,8.0,0.0,92,23.9,,,1.7,0.3,2.0
6,7.0,Steve Yzerman,20.0,C,51,14,28,42,-22,16,11.0,3.0,0.0,3,13,15.0,0.0,132,10.6,,,1.9,0.2,2.1
7,8.0,Gerard Gallant,22.0,LW,52,20,19,39,-9,106,16.0,3.0,1.0,2,14,5.0,0.0,116,17.2,,,2.1,0.5,2.6
8,9.0,Greg Smith,30.0,D,62,5,19,24,-9,84,5.0,0.0,0.0,0,16,3.0,0.0,53,9.4,,,0.8,2.5,3.3
9,10.0,Claude Loiselle,22.0,C,48,7,15,22,-25,142,5.0,2.0,0.0,1,9,4.0,2.0,84,8.3,,,0.1,0.1,0.2
10,11.0,Chris Cichocki,22.0,RW,59,10,11,21,-8,21,8.0,1.0,1.0,0,9,2.0,0.0,76,13.2,,,-0.1,0.7,0.5
11,12.0,Bob Probert,20.0,LW,44,8,13,21,-14,186,5.0,3.0,0.0,0,9,4.0,0.0,46,17.4,,,0.3,0.3,0.6
12,13.0,Adam Oates,23.0,C,38,9,11,20,-25,10,8.0,1.0,0.0,1,8,3.0,0.0,49,18.4,,,0.5,-0.1,0.5
13,14.0,Dwight Foster,28.0,C,55,6,12,18,-11,48,4.0,1.0,1.0,0,12,0.0,0.0,40,15.0,,,-0.5,0.5,0.1
14,15.0,Randy Ladouceur,25.0,D,78,5,13,18,-55,196,5.0,0.0,0.0,1,12,1.0,0.0,92,5.4,,,0.1,0.9,0.9
15,16.0,Danny Gare,31.0,RW,57,7,9,16,-18,102,6.0,1.0,0.0,0,6,2.0,1.0,108,6.5,,,-0.6,0.4,-0.2
16,17.0,Joe Kocur,21.0,RW,59,9,6,15,-25,377,7.0,2.0,0.0,0,2,4.0,0.0,65,13.8,,,-0.6,0.2,-0.4
17,18.0,John Barrett,27.0,D,65,2,12,14,-35,125,2.0,0.0,0.0,0,11,1.0,0.0,60,3.3,,,-0.2,1.3,1.1
18,19.0,Jim Leavins,25.0,D,37,2,11,13,-23,26,1.0,1.0,0.0,0,7,4.0,0.0,63,3.2,,,0.3,0.6,0.9
19,20.0,Mike McEwen,29.0,D,29,0,10,10,-5,16,0.0,0.0,0.0,0,5,5.0,0.0,82,0.0,,,0.1,1.1,1.2
20,21.0,Mike O'Connell,30.0,D,13,1,7,8,-6,16,0.0,0.0,1.0,0,2,5.0,0.0,36,2.8,,,0.4,0.3,0.7
21,22.0,Billy Carroll,27.0,C,21,2,4,6,-7,11,2.0,0.0,0.0,0,3,0.0,1.0,13,15.4,,,-0.3,0.1,-0.1
22,23.0,Harold Snepsts,31.0,D,35,0,6,6,-7,75,0.0,0.0,0.0,0,6,0.0,0.0,12,0.0,,,-0.3,1.3,1.0
23,24.0,Lane Lambert,21.0,RW,34,2,3,5,-10,130,2.0,0.0,0.0,0,3,0.0,0.0,32,6.3,,,-0.8,0.3,-0.6
24,25.0,Doug Shedden,24.0,RW,11,2,3,5,-1,2,0.0,2.0,0.0,0,2,1.0,0.0,33,6.1,,,0.1,0.1,0.2
25,26.0,Darren Veitch,25.0,D,13,0,5,5,-9,2,0.0,0.0,0.0,0,3,1.0,1.0,22,0.0,,,0.1,0.2,0.2
26,27.0,Steve Richmond,26.0,D,29,1,2,3,-17,82,1.0,0.0,0.0,0,2,0.0,0.0,18,5.6,,,-0.3,0.5,0.2
27,28.0,Tim Friday,24.0,D,23,0,3,3,-9,6,0.0,0.0,0.0,0,2,0.0,1.0,13,0.0,,,-0.2,0.6,0.4
28,29.0,Ted Speers,25.0,C,4,1,1,2,2,0,1.0,0.0,0.0,0,1,0.0,0.0,6,16.7,,,0.1,0.1,0.2
29,30.0,Glenn Merkosky,26.0,C,17,0,2,2,-12,0,0.0,0.0,0.0,0,2,0.0,0.0,18,0.0,,,-0.5,-0.1,-0.6
30,31.0,Greg Stefan,24.0,G,37,0,2,2,0,20,,,,0,2,,,0,,2064.0,55:48,0.0,0.0,4.3
31,32.0,Shawn Burr,19.0,C,5,1,0,1,1,4,0.0,1.0,0.0,0,0,0.0,0.0,6,16.7,,,-0.1,0.1,0.0
32,33.0,Eddie Johnstone,31.0,RW,3,1,0,1,1,2,1.0,0.0,0.0,0,0,0.0,0.0,3,33.3,,,0.0,0.1,0.1
33,34.0,Bruce Eakin,23.0,C,4,0,1,1,-4,0,0.0,0.0,0.0,0,1,0.0,0.0,1,0.0,,,-0.1,0.0,-0.1
34,35.0,Eddie Mio,32.0,G,18,0,1,1,0,2,,,,0,1,,,0,,787.0,43:44,0.0,0.0,0.5
35,36.0,Ray Staszak,23.0,RW,4,0,1,1,-3,7,0.0,0.0,0.0,0,1,0.0,0.0,9,0.0,,,-0.1,0.0,-0.1
36,37.0,Rick Zombo,22.0,D,14,0,1,1,-10,16,0.0,0.0,0.0,0,1,0.0,0.0,8,0.0,,,-0.2,0.2,-0.1
37,38.0,Doug Houda,19.0,D,6,0,0,0,-7,4,0.0,0.0,0.0,0,0,0.0,0.0,5,0.0,,,-0.1,-0.1,-0.2
38,39.0,Mark LaForest,23.0,G,28,0,0,0,0,23,,,,0,0,,,0,,1378.0,49:14,0.0,0.0,2.4
39,40.0,Basil McRae,25.0,LW,4,0,0,0,-4,5,0.0,0.0,0.0,0,0,0.0,0.0,3,0.0,,,-0.2,0.0,-0.2
40,41.0,Barry Melrose,29.0,D,14,0,0,0,-5,70,0.0,0.0,0.0,0,0,0.0,0.0,2,0.0,,,-0.3,0.4,0.1
41,42.0,Corrado Micalef,24.0,G,11,0,0,0,0,8,,,,0,0,,,0,,563.0,51:11,0.0,0.0,1.2
42,43.0,Chris Pusey,20.0,G,1,0,0,0,0,0,,,,0,0,,,0,,40.0,40:00,0.0,0.0,0.0
