,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Gordie Howe,33.0,RW,70,33,44,77,12.0,54,21.0,10.0,2.0,7.0,30,13.0,1.0,346.0,9.5,,,6.8,0.9,7.7
1,2.0,Alex Delvecchio,29.0,C,70,26,43,69,4.0,18,20.0,5.0,1.0,1.0,24,17.0,2.0,291.0,8.9,,,5.4,0.9,6.3
2,3.0,Norm Ullman,26.0,C,70,26,38,64,-20.0,54,20.0,6.0,0.0,6.0,24,14.0,0.0,200.0,13.0,,,5.0,0.9,5.9
3,4.0,Vic Stasiuk,32.0,LW,59,15,28,43,1.0,45,11.0,4.0,0.0,3.0,21,7.0,0.0,127.0,11.8,,,2.6,0.8,3.3
4,5.0,Bill Gadsby,34.0,D,70,7,30,37,-12.0,88,7.0,0.0,0.0,1.0,22,7.0,1.0,146.0,4.8,,,2.6,3.6,6.2
5,6.0,Ed Litzenberger,29.0,RW,32,8,12,20,-5.0,4,5.0,3.0,0.0,0.0,7,4.0,1.0,83.0,9.6,,,1.1,0.4,1.5
6,7.0,Claude Laforge,25.0,LW,38,10,9,19,1.0,20,7.0,3.0,0.0,1.0,7,2.0,0.0,101.0,9.9,,,0.9,0.5,1.4
7,8.0,Bruce MacGregor,20.0,C,66,6,12,18,-12.0,16,6.0,0.0,0.0,1.0,12,0.0,0.0,73.0,8.2,,,-0.8,0.9,0.0
8,9.0,Marcel Pronovost,31.0,D,70,4,14,18,-11.0,38,4.0,0.0,0.0,0.0,13,1.0,0.0,124.0,3.2,,,0.6,3.6,4.2
9,10.0,Warren Godfrey,30.0,D,69,4,13,17,-11.0,84,4.0,0.0,0.0,0.0,11,0.0,2.0,110.0,3.6,,,0.5,3.6,4.1
10,11.0,Howie Glover,26.0,RW,39,7,8,15,-6.0,44,5.0,2.0,0.0,0.0,6,2.0,0.0,84.0,8.3,,,0.2,0.5,0.7
11,12.0,Parker MacDonald,28.0,C,32,5,7,12,-11.0,8,4.0,1.0,0.0,1.0,4,3.0,0.0,72.0,6.9,,,0.1,0.4,0.5
12,13.0,Marc Boileau,29.0,C,55,5,6,11,-18.0,8,3.0,2.0,0.0,1.0,6,0.0,0.0,55.0,9.1,,,-1.1,0.7,-0.4
13,14.0,Allan Johnson,26.0,RW,31,5,6,11,-13.0,14,5.0,0.0,0.0,0.0,5,1.0,0.0,62.0,8.1,,,0.0,0.4,0.4
14,15.0,Len Lunde,25.0,C,23,2,9,11,-9.0,4,1.0,1.0,0.0,0.0,7,2.0,0.0,56.0,3.6,,,0.1,0.3,0.4
15,16.0,Val Fonteyne,28.0,LW,70,5,5,10,-12.0,4,5.0,0.0,0.0,1.0,5,0.0,0.0,91.0,5.5,,,-1.8,0.9,-0.9
16,17.0,Pete Goegan,27.0,D,39,5,5,10,-14.0,24,5.0,0.0,0.0,0.0,4,1.0,0.0,47.0,10.6,,,0.6,2.0,2.6
17,18.0,Larry Jeffrey,21.0,LW,18,5,3,8,-11.0,20,3.0,2.0,0.0,0.0,3,0.0,0.0,37.0,13.5,,,0.4,0.2,0.6
18,19.0,Leo Labine,30.0,D,48,3,4,7,-8.0,26,3.0,0.0,0.0,0.0,4,0.0,0.0,67.0,4.5,,,0.0,2.5,2.4
19,20.0,Gerry Odrowski,23.0,D,69,1,6,7,-12.0,24,0.0,0.0,1.0,0.0,6,0.0,0.0,49.0,2.0,,,-0.6,3.6,2.9
20,21.0,Howie Young,24.0,RW,30,0,2,2,-3.0,67,0.0,0.0,0.0,0.0,2,0.0,0.0,36.0,0.0,,,-1.2,0.4,-0.8
21,22.0,Chuck Holmes,27.0,RW,8,1,0,1,0.0,4,1.0,0.0,0.0,0.0,0,0.0,0.0,10.0,10.0,,,-0.2,0.1,-0.1
22,23.0,Forbes Kennedy,26.0,C,14,1,0,1,-1.0,8,1.0,0.0,0.0,0.0,0,0.0,0.0,16.0,6.3,,,-0.5,0.2,-0.3
23,24.0,Pit Martin,18.0,C,1,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,,,0.0,0.0,0.1
24,25.0,Noel Price,26.0,D,20,0,1,1,-7.0,6,0.0,0.0,0.0,0.0,1,0.0,0.0,38.0,0.0,,,-0.3,1.0,0.7
25,26.0,Hank Bassen,29.0,G,27,0,0,0,,8,,,,,0,,,,,1620.0,60:00,0.0,0.0,5.0
26,27.0,Bob Dillabough,20.0,C,5,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,-0.2,0.1,-0.2
27,28.0,John Hendrickson,25.0,D,1,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,0.0,0.1,0.0
28,29.0,Lowell MacDonald,20.0,RW,1,0,0,0,-1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0
29,30.0,Wayne Rivers,19.0,RW,2,0,0,0,-1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,,,-0.1,0.0,-0.1
30,31.0,Terry Sawchuk,32.0,G,43,0,0,0,,12,,,,,0,,,,,2580.0,60:00,0.0,0.0,5.9
