,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,John Ogrodnick,23.0,LW,80,41,44,85,11,30,36.0,5.0,0.0,2,34,10.0,0.0,254,16.1,,,5.8,1.4,7.2
1,2.0,Reed Larson,26.0,D,80,22,52,74,-9,104,14.0,7.0,1.0,1,39,13.0,0.0,273,8.1,,,5.2,3.6,8.8
2,3.0,Danny Gare,28.0,RW,79,26,35,61,-16,107,20.0,6.0,0.0,3,28,6.0,1.0,226,11.5,,,3.1,0.6,3.7
3,4.0,Mark Osborne,21.0,LW,80,19,24,43,-40,83,16.0,3.0,0.0,3,19,5.0,0.0,159,11.9,,,1.3,0.0,1.3
4,5.0,Willie Huber,25.0,D,74,14,29,43,-33,106,11.0,3.0,0.0,1,18,10.0,1.0,241,5.8,,,2.6,2.0,4.6
5,6.0,Walt McKechnie,35.0,C,64,14,29,43,2,42,8.0,3.0,3.0,0,21,7.0,1.0,73,19.2,,,1.6,0.9,2.5
6,7.0,Mike Blaisdell,23.0,RW,80,18,23,41,-4,22,18.0,0.0,0.0,2,20,3.0,0.0,171,10.5,,,1.1,1.0,2.0
7,8.0,Dwight Foster,25.0,C,58,17,22,39,-9,58,13.0,3.0,1.0,1,16,5.0,1.0,81,21.0,,,1.7,0.5,2.3
8,9.0,Paul Woods,27.0,LW,63,13,20,33,-1,30,12.0,0.0,1.0,3,19,0.0,1.0,80,16.3,,,0.8,0.8,1.6
9,10.0,Reggie Leach,32.0,RW,78,15,17,32,0,13,13.0,2.0,0.0,0,15,1.0,1.0,140,10.7,,,0.3,1.0,1.3
10,11.0,Ivan Boldirev,33.0,C,33,13,17,30,-6,14,9.0,3.0,1.0,0,15,2.0,0.0,61,21.3,,,1.8,0.3,2.1
11,12.0,Greg Smith,27.0,D,73,4,26,30,6,79,4.0,0.0,0.0,0,21,3.0,2.0,92,4.3,,,1.0,4.0,5.0
12,13.0,Stan Weir,30.0,C,57,5,24,29,-1,2,4.0,1.0,0.0,1,22,2.0,0.0,59,8.5,,,0.2,0.7,0.9
13,14.0,Tom Rowe,26.0,RW,51,6,10,16,-15,44,6.0,0.0,0.0,1,9,1.0,0.0,65,9.2,,,-0.4,0.3,-0.1
14,15.0,John Barrett,24.0,D,79,4,10,14,-18,74,4.0,0.0,0.0,0,10,0.0,0.0,75,5.3,,,-0.3,3.1,2.8
15,16.0,Mark Lofthouse,25.0,RW,28,8,4,12,7,18,8.0,0.0,0.0,0,3,1.0,0.0,37,21.6,,,0.3,0.6,0.9
16,17.0,Derek Smith,28.0,C,42,7,4,11,-8,12,6.0,1.0,0.0,0,4,0.0,0.0,50,14.0,,,-0.4,0.4,0.0
