,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
12,13.0,Tim Ecclestone,23.0,LW,27,4,10,14,-15,13,3.0,1.0,0.0,0,8,2.0,0.0,62,6.5,,,0.4,-0.1,0.4
13,14.0,Don Luce,22.0,C,58,3,11,14,-6,18,3.0,0.0,0.0,0,11,0.0,0.0,71,4.2,,,-0.9,0.7,-0.2
14,15.0,Mickey Redmond,23.0,RW,21,6,7,13,-2,7,4.0,2.0,0.0,1,5,2.0,0.0,68,8.8,,,0.9,0.3,1.2
15,16.0,Guy Charron,22.0,LW,24,8,4,12,0,4,6.0,2.0,0.0,1,4,0.0,0.0,55,14.5,,,0.8,0.4,1.1
16,17.0,Mike Robitaille,22.0,D,23,4,8,12,-13,22,2.0,2.0,0.0,0,2,6.0,0.0,37,10.8,,,1.0,0.4,1.4
17,18.0,Dale Rolfe,30.0,D,44,3,9,12,-11,48,3.0,0.0,0.0,0,7,1.0,1.0,90,3.3,,,0.4,1.7,2.2
18,19.0,Ron Harris,28.0,D,42,2,8,10,-28,65,0.0,1.0,1.0,0,6,2.0,0.0,84,2.4,,,0.2,0.5,0.7
19,20.0,Billy Dea,37.0,C,42,6,3,9,-5,2,5.0,1.0,0.0,0,3,0.0,0.0,30,20.0,,,-0.5,0.5,0.1
20,21.0,Gerry Hart,23.0,D,64,2,7,9,-3,148,1.0,1.0,0.0,1,7,0.0,0.0,62,3.2,,,-0.3,3.4,3.1
21,22.0,Arnie Brown,29.0,D,27,2,6,8,-17,30,2.0,0.0,0.0,0,6,0.0,0.0,57,3.5,,,0.3,0.4,0.7
22,23.0,Tom Miller,23.0,C,29,1,7,8,-18,9,0.0,1.0,0.0,0,7,0.0,0.0,30,3.3,,,-0.4,-0.1,-0.5
23,24.0,Hank Monteith,25.0,LW,34,4,3,7,-6,0,4.0,0.0,0.0,0,3,0.0,0.0,36,11.1,,,-0.5,0.4,-0.1
24,25.0,Larry Brown,23.0,D,33,1,4,5,-15,8,1.0,0.0,0.0,1,2,1.0,1.0,52,1.9,,,-0.1,0.9,0.7
25,26.0,Al Karlander,24.0,C,23,1,4,5,5,10,0.0,1.0,0.0,0,3,1.0,0.0,9,11.1,,,-0.4,0.5,0.1
26,27.0,Pete Stemkowski,27.0,C,10,2,2,4,-1,8,1.0,1.0,0.0,0,2,0.0,0.0,31,6.5,,,0.1,0.1,0.2
27,28.0,Serge Lajeunesse,20.0,D,62,1,3,4,-28,55,0.0,0.0,1.0,0,3,0.0,0.0,76,1.3,,,-0.8,1.6,0.9
28,29.0,Jim Shires,25.0,LW,21,2,1,3,-4,22,1.0,1.0,0.0,0,1,0.0,0.0,22,9.1,,,-0.4,0.2,-0.2
29,30.0,Bob Baun,34.0,D,11,0,3,3,-2,24,0.0,0.0,0.0,0,3,0.0,0.0,17,0.0,,,0.0,0.5,0.5
30,31.0,Jim Niekamp,24.0,D,24,0,2,2,-14,27,0.0,0.0,0.0,0,2,0.0,0.0,21,0.0,,,-0.3,0.4,0.1
31,32.0,Bob Falkenberg,25.0,D,9,0,1,1,-4,6,0.0,0.0,0.0,0,1,0.0,0.0,4,0.0,,,-0.1,0.2,0.2
32,33.0,Jim Krulicki,22.0,LW,14,0,1,1,-6,0,0.0,0.0,0.0,0,0,1.0,0.0,7,0.0,,,-0.5,0.0,-0.5
33,34.0,Doug Volmar,26.0,RW,2,0,1,1,0,2,0.0,0.0,0.0,0,0,1.0,0.0,0,,,,0.0,0.0,0.0
34,35.0,Roy Edwards,33.0,G,37,0,0,0,0,2,,,,0,0,,,0,,2099.0,56:44,0.0,0.0,4.7
35,36.0,Gerry Gray,23.0,G,7,0,0,0,0,0,,,,0,0,,,0,,380.0,54:17,0.0,0.0,0.1
36,37.0,Randy Manery,22.0,D,2,0,0,0,-1,0,0.0,0.0,0.0,0,0,0.0,0.0,3,0.0,,,0.0,0.0,0.0
37,38.0,Rick McCann,26.0,C,5,0,0,0,-2,0,0.0,0.0,0.0,0,0,0.0,0.0,8,0.0,,,-0.2,0.0,-0.2
38,39.0,Don McLeod,24.0,G,14,0,0,0,0,0,,,,0,0,,,0,,697.0,49:46,0.0,0.0,-0.3
39,40.0,Jim Rutherford,21.0,G,29,0,0,0,0,0,,,,0,0,,,0,,1495.0,51:32,0.0,0.0,2.5
