,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
25,26.0,Don Martineau,23.0,RW,9,0,1.0,1.0,-1,0,0.0,0.0,0.0,0,1,0.0,0.0,1,0.0,,,-0.3,0.1,-0.2
26,27.0,Jim Nahrgang,24.0,D,3,0,1.0,1.0,-5,0,0.0,0.0,0.0,0,1,0.0,0.0,2,0.0,,,0.0,-0.1,-0.1
27,28.0,Doug Grant,27.0,G,2,0,0.0,0.0,0,0,,,,0,0,,,0,,119.0,59:38,0.0,0.0,0.2
28,29.0,Ken Mann,22.0,RW,1,0,0.0,0.0,-1,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,,,0.0,0.0,-0.1
29,30.0,Brian McCutcheon,26.0,LW,8,0,0.0,0.0,-2,5,0.0,0.0,0.0,0,0,0.0,0.0,4,0.0,,,-0.3,0.1,-0.3
30,31.0,Peter McDuffe,27.0,G,4,0,0.0,0.0,0,2,,,,0,0,,,0,,239.0,59:43,0.0,0.0,-0.1
31,32.0,Terry Richardson,22.0,G,1,0,0.0,0.0,0,2,,,,0,0,,,0,,60.0,60:00,0.0,0.0,-0.1
32,33.0,Jim Rutherford,26.0,G,44,0,0.0,0.0,0,4,,,,0,0,,,0,,2633.0,59:50,0.0,0.0,6.4
33,34.0,Brian Watts,28.0,LW,4,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,,,,-0.2,0.1,-0.1
34,35.0,Ed Giacomin,36.0,G,29,0,,,0,0,,,,0,0,,,0,,1736.0,59:52,0.0,0.0,4.6
