,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Gordie Howe,37.0,RW,70,29,46,75,19.0,83,22.0,7.0,0.0,3,26,17.0,3.0,274.0,10.6,,,6.0,1.1,7.1
1,2.0,Norm Ullman,30.0,C,70,31,41,72,2.0,35,24.0,7.0,0.0,2,32,9.0,0.0,259.0,12.0,,,5.9,1.1,7.1
2,3.0,Alex Delvecchio,33.0,C,70,31,38,69,19.0,16,18.0,9.0,4.0,6,24,13.0,1.0,238.0,13.0,,,5.7,1.1,6.8
3,4.0,Floyd Smith,30.0,RW,66,21,28,49,9.0,20,19.0,2.0,0.0,3,22,6.0,0.0,156.0,13.5,,,3.2,1.1,4.2
4,5.0,Andy Bathgate,33.0,RW,70,15,32,47,-5.0,25,11.0,4.0,0.0,3,19,13.0,0.0,216.0,6.9,,,2.3,1.1,3.4
5,6.0,Paul Henderson,23.0,LW,69,22,24,46,4.0,34,17.0,5.0,0.0,9,19,4.0,1.0,173.0,12.7,,,2.9,1.1,4.0
6,7.0,Bruce MacGregor,24.0,C,70,20,14,34,-2.0,26,18.0,1.0,1.0,2,11,3.0,0.0,135.0,14.8,,,1.6,1.1,2.7
7,8.0,Ab McDonald,29.0,LW,43,6,16,22,13.0,6,5.0,1.0,0.0,0,15,1.0,0.0,70.0,8.6,,,0.5,0.7,1.2
8,9.0,Doug Barkley,29.0,D,43,5,15,20,26.0,65,4.0,1.0,0.0,0,11,3.0,1.0,133.0,3.8,,,1.5,2.8,4.2
9,10.0,Gary Bergman,27.0,D,61,3,16,19,17.0,96,2.0,1.0,0.0,0,14,0.0,2.0,66.0,4.5,,,0.9,3.9,4.8
10,11.0,Bert Marshall,22.0,D,61,0,19,19,25.0,45,0.0,0.0,0.0,0,16,2.0,1.0,68.0,0.0,,,0.6,3.9,4.5
11,12.0,Ron Murphy,32.0,LW,32,10,7,17,4.0,10,8.0,2.0,0.0,1,7,0.0,0.0,69.0,14.5,,,0.9,0.5,1.4
12,13.0,Bill Gadsby,38.0,D,58,5,12,17,12.0,72,5.0,0.0,0.0,0,12,0.0,0.0,64.0,7.8,,,0.9,3.7,4.7
13,14.0,Parker MacDonald,32.0,LW,37,5,12,17,-1.0,24,5.0,0.0,0.0,0,8,4.0,0.0,75.0,6.7,,,0.2,0.6,0.8
14,15.0,Dean Prentice,33.0,LW,19,6,9,15,0.0,8,5.0,0.0,1.0,1,5,4.0,0.0,58.0,10.3,,,1.0,0.3,1.3
15,16.0,Val Fonteyne,32.0,LW,59,5,10,15,-4.0,0,4.0,1.0,0.0,0,8,2.0,0.0,45.0,11.1,,,-1.0,1.0,0.0
16,17.0,Bryan Watson,23.0,D,70,2,7,9,3.0,133,1.0,0.0,1.0,0,6,1.0,0.0,34.0,5.9,,,-0.3,4.5,4.2
17,18.0,Don McKenney,31.0,C,24,1,6,7,4.0,0,1.0,0.0,0.0,0,6,0.0,0.0,22.0,4.5,,,-0.4,0.4,0.0
18,19.0,Billy Harris,30.0,C,24,1,4,5,6.0,4,1.0,0.0,0.0,0,4,0.0,0.0,24.0,4.2,,,-0.6,0.4,-0.2
19,20.0,Leo Boivin,34.0,D,16,0,5,5,-11.0,16,0.0,0.0,0.0,0,5,0.0,0.0,29.0,0.0,,,0.2,1.0,1.2
20,21.0,Warren Godfrey,34.0,D,26,0,4,4,3.0,22,0.0,0.0,0.0,0,4,0.0,0.0,16.0,0.0,,,-0.1,1.7,1.6
21,22.0,Pit Martin,22.0,C,10,1,1,2,1.0,0,1.0,0.0,0.0,1,1,0.0,0.0,6.0,16.7,,,-0.2,0.2,0.0
22,23.0,Jimmy Peters,21.0,C,6,1,1,2,0.0,0,0.0,1.0,0.0,0,1,0.0,0.0,5.0,20.0,,,0.0,0.1,0.1
23,24.0,Bob Wall,23.0,D,8,1,1,2,5.0,8,1.0,0.0,0.0,0,1,0.0,0.0,5.0,20.0,,,0.1,0.5,0.6
24,25.0,Pete Goegan,31.0,D,13,0,2,2,3.0,14,0.0,0.0,0.0,0,1,1.0,0.0,15.0,0.0,,,-0.1,0.8,0.8
25,26.0,Bob McCord,31.0,D,9,0,2,2,-2.0,16,0.0,0.0,0.0,0,2,0.0,0.0,5.0,0.0,,,0.0,0.6,0.6
26,27.0,Pete Mahovlich,19.0,C,3,0,1,1,1.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,,,,-0.1,0.0,0.0
27,28.0,Hank Bassen,33.0,G,11,0,0,0,,0,,,,0,0,,,,,404.0,36:45,0.0,0.0,1.4
28,29.0,Dwight Carruthers,21.0,D,1,0,0,0,-1.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,0.0,0.1,0.0
29,30.0,Bart Crashley,19.0,D,1,0,0,0,2.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,0.0,0.1,0.0
30,31.0,Roger Crozier,23.0,G,64,0,0,0,,4,,,,0,0,,,,,3731.0,58:18,0.0,0.0,11.7
31,32.0,Gary Doak,19.0,D,4,0,0,0,-2.0,12,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,-0.1,0.3,0.2
32,33.0,George Gardner,23.0,G,1,0,0,0,,0,,,,0,0,,,,,60.0,60:00,0.0,0.0,0.4
33,34.0,Murray Hall,25.0,C,1,0,0,0,-1.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,,,0.0,0.0,0.0
34,35.0,Doug Roberts,23.0,RW,1,0,0,0,-3.0,0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0
35,36.0,Jim Watson,22.0,D,2,0,0,0,0.0,4,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,,,0.0,0.1,0.1
