,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Steve Yzerman,18.0,C,80,39,48,87,-19,33,26.0,13.0,0.0,2,29,19.0,0.0,177,22.0,,,5.8,0.7,6.4
1,2.0,Ivan Boldirev,34.0,LW,75,35,48,83,3,20,23.0,12.0,0.0,4,32,16.0,0.0,185,18.9,,,5.4,1.2,6.6
2,3.0,Ron Duguay,26.0,RW,80,33,47,80,-26,34,19.0,13.0,1.0,1,26,21.0,0.0,215,15.3,,,4.9,0.5,5.3
3,4.0,John Ogrodnick,24.0,LW,64,42,36,78,-16,14,20.0,19.0,3.0,5,22,14.0,0.0,254,16.5,,,6.0,0.5,6.5
4,5.0,Reed Larson,27.0,D,78,23,39,62,-10,119,13.0,10.0,0.0,5,22,17.0,0.0,262,8.8,,,4.4,3.6,8.0
5,6.0,Kelly Kisio,24.0,C,70,23,37,60,17,34,22.0,1.0,0.0,2,26,11.0,0.0,146,15.8,,,3.1,1.5,4.6
6,7.0,Brad Park,35.0,D,80,5,53,58,-31,85,1.0,4.0,0.0,0,20,33.0,0.0,141,3.5,,,2.8,2.6,5.4
7,8.0,Lane Lambert,19.0,RW,73,20,15,35,-4,115,19.0,1.0,0.0,2,13,2.0,0.0,88,22.7,,,1.0,1.0,2.0
8,9.0,Danny Gare,29.0,RW,63,13,13,26,3,147,12.0,1.0,0.0,2,12,1.0,0.0,148,8.8,,,0.3,1.0,1.3
9,10.0,Eddie Johnstone,29.0,RW,46,12,11,23,3,54,8.0,4.0,0.0,0,9,2.0,0.0,50,24.0,,,0.7,0.7,1.4
10,11.0,Greg Smith,28.0,D,75,3,20,23,6,108,3.0,0.0,0.0,1,18,1.0,1.0,63,4.8,,,0.3,4.3,4.5
11,12.0,Bob Manno,27.0,D,62,9,13,22,-2,60,8.0,0.0,1.0,4,12,1.0,0.0,71,12.7,,,0.9,3.2,4.1
12,13.0,Dwight Foster,26.0,RW,52,9,12,21,-4,50,7.0,0.0,2.0,1,12,0.0,0.0,76,11.8,,,0.1,0.7,0.7
13,14.0,Blake Dunlop,30.0,C,57,6,14,20,-13,20,4.0,1.0,1.0,0,12,0.0,2.0,67,9.0,,,-0.4,0.5,0.1
14,15.0,Randy Ladouceur,23.0,D,71,3,17,20,-12,58,3.0,0.0,0.0,0,13,2.0,2.0,89,3.4,,,0.2,3.1,3.3
15,16.0,Claude Loiselle,20.0,C,28,4,6,10,4,32,4.0,0.0,0.0,0,6,0.0,0.0,20,20.0,,,-0.1,0.5,0.4
16,17.0,John Barrett,25.0,D,78,2,8,10,0,78,2.0,0.0,0.0,0,8,0.0,0.0,63,3.2,,,-0.8,4.1,3.3
17,18.0,Rick MacLeish,34.0,C,25,2,8,10,-4,4,2.0,0.0,0.0,0,8,0.0,0.0,25,8.0,,,-0.1,0.3,0.1
18,19.0,Colin Campbell,31.0,D,68,3,4,7,0,111,3.0,0.0,0.0,1,3,0.0,1.0,48,6.3,,,-0.7,3.6,2.9
19,20.0,Joe Paterson,23.0,LW,41,2,5,7,0,148,2.0,0.0,0.0,0,5,0.0,0.0,26,7.7,,,-1.0,0.6,-0.4
20,21.0,Paul Woods,28.0,LW,57,2,5,7,-17,18,2.0,0.0,0.0,0,4,0.0,1.0,33,6.1,,,-1.6,0.4,-1.2
21,22.0,Pierre Aubry,23.0,LW,14,4,1,5,-1,8,4.0,0.0,0.0,0,1,0.0,0.0,13,30.8,,,0.1,0.2,0.3
22,23.0,Andre St. Laurent,30.0,C,19,1,3,4,-3,17,0.0,0.0,1.0,0,3,0.0,0.0,24,4.2,,,-0.4,0.2,-0.2
23,24.0,Murray Craven,19.0,LW,15,0,4,4,2,6,0.0,0.0,0.0,0,4,0.0,0.0,8,0.0,,,-0.3,0.3,0.0
24,25.0,Brad Smith,25.0,RW,8,2,1,3,-2,36,2.0,0.0,0.0,0,1,0.0,0.0,8,25.0,,,0.0,0.1,0.1
25,26.0,Ted Nolan,25.0,C,19,1,2,3,-11,26,1.0,0.0,0.0,1,2,0.0,0.0,15,6.7,,,-0.5,0.0,-0.5
26,27.0,Greg Stefan,22.0,G,50,0,3,3,0,14,,,,0,3,,,0,,2590.0,51:48,0.0,0.0,6.7
27,28.0,Barry Melrose,27.0,D,21,0,1,1,-1,74,0.0,0.0,0.0,0,1,0.0,0.0,8,0.0,,,-0.4,1.1,0.7
28,29.0,Corrado Micalef,22.0,G,14,0,1,1,0,2,,,,0,1,,,0,,802.0,57:16,0.0,0.0,1.4
29,30.0,Eddie Mio,30.0,G,24,0,1,1,0,6,,,,0,1,,,0,,1289.0,53:44,0.0,0.0,2.9
30,31.0,Jody Gage,24.0,RW,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,,,-0.1,0.0,-0.1
31,32.0,Ken Holland,28.0,G,3,0,0,0,0,0,,,,0,0,,,0,,146.0,48:35,0.0,0.0,0.0
32,33.0,Brian Johnson,23.0,RW,3,0,0,0,-3,5,0.0,0.0,0.0,0,0,0.0,0.0,4,0.0,,,-0.1,0.0,-0.2
