,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
15,16.0,Jack Lynch,22.0,D,50,2,15,17,-15,46,2.0,0.0,0.0,0,9,5.0,1.0,50,4.0,,,0.5,1.9,2.4
16,17.0,Bryan Watson,32.0,D,70,1,13,14,-29,238,0.0,0.0,1.0,0,13,0.0,0.0,68,1.5,,,-0.2,2.1,1.9
17,18.0,Mike Bloom,22.0,LW,13,4,8,12,2,10,3.0,1.0,0.0,1,8,0.0,0.0,20,20.0,,,0.7,0.3,1.0
18,19.0,Guy Charron,26.0,LW,26,1,10,11,-9,6,1.0,0.0,0.0,1,2,8.0,0.0,27,3.7,,,-0.2,0.2,0.0
19,20.0,Mike Korney,21.0,RW,30,8,2,10,-9,18,6.0,2.0,0.0,1,2,0.0,0.0,51,15.7,,,0.2,0.3,0.4
20,21.0,Earl Anderson,23.0,RW,45,7,3,10,-11,12,6.0,1.0,0.0,1,3,0.0,0.0,61,11.5,,,-0.6,0.5,-0.1
21,22.0,Doug Roberts,32.0,RW,26,4,4,8,-7,8,0.0,4.0,0.0,0,3,1.0,0.0,26,15.4,,,-0.2,0.3,0.1
22,23.0,Red Berenson,35.0,C,27,3,3,6,-10,8,2.0,1.0,0.0,0,2,1.0,0.0,40,7.5,,,-0.4,0.2,-0.2
23,24.0,Dave Kryskow,23.0,LW,18,1,4,5,-2,4,1.0,0.0,0.0,0,4,0.0,0.0,7,14.3,,,-0.3,0.3,0.0
24,25.0,Blair Stewart,21.0,C,19,0,5,5,-5,38,0.0,0.0,0.0,0,4,1.0,0.0,31,0.0,,,-0.4,0.2,-0.2
25,26.0,Brian McCutcheon,25.0,LW,17,3,1,4,-3,2,3.0,0.0,0.0,0,1,0.0,0.0,15,20.0,,,-0.2,0.2,0.0
26,27.0,Rick McCann,30.0,C,13,1,3,4,-4,2,1.0,0.0,0.0,0,3,0.0,0.0,10,10.0,,,-0.2,0.1,0.0
27,28.0,Jim Rutherford,25.0,G,59,0,4,4,0,4,,,,0,4,,,0,,3475.0,58:54,0.0,0.0,7.7
28,29.0,Ted Snell,28.0,RW,20,0,4,4,-10,6,0.0,0.0,0.0,0,2,2.0,0.0,12,0.0,,,-0.5,0.1,-0.5
29,30.0,Frank Bathe,20.0,D,19,0,3,3,-5,31,0.0,0.0,0.0,0,2,1.0,0.0,7,0.0,,,-0.2,0.8,0.6
30,31.0,Barry Salovaara,27.0,D,27,0,2,2,-11,18,0.0,0.0,0.0,0,2,0.0,0.0,19,0.0,,,-0.4,0.8,0.4
31,32.0,Thommie Bergman,27.0,D,18,0,1,1,-7,27,0.0,0.0,0.0,0,1,0.0,0.0,20,0.0,,,-0.3,0.6,0.3
32,33.0,Rene Drolet,30.0,RW,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,,,,0.0,0.0,0.0
33,34.0,Doug Grant,26.0,G,7,0,0,0,0,0,,,,0,0,,,0,,380.0,54:16,0.0,0.0,0.0
34,35.0,Bill McKenzie,25.0,G,13,0,0,0,0,2,,,,0,0,,,0,,739.0,56:50,0.0,0.0,0.7
35,36.0,Tom Mellor,25.0,D,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,,,0.0,0.1,0.0
36,37.0,Brian Murphy,27.0,C,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,,,,0.0,0.0,0.0
37,38.0,Jim Nahrgang,23.0,D,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,2,0.0,,,0.0,0.1,0.0
38,39.0,Dennis Polonich,21.0,RW,4,0,0,0,-1,0,0.0,0.0,0.0,0,0,0.0,0.0,4,0.0,,,-0.2,0.0,-0.1
39,40.0,Nelson Pyatt,21.0,C,9,0,0,0,-2,2,0.0,0.0,0.0,0,0,0.0,0.0,6,0.0,,,-0.4,0.1,-0.3
40,41.0,Terry Richardson,21.0,G,4,0,0,0,0,2,,,,0,0,,,0,,201.0,50:19,0.0,0.0,-0.4
