,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Gordie Howe,35.0,RW,69,26,47,73,-10.0,70,13.0,12.0,1.0,3,30,17.0,0.0,345.0,7.5,,,6.7,0.9,7.5
1,2.0,Alex Delvecchio,31.0,C,70,23,30,53,-12.0,11,17.0,6.0,0.0,2,19,11.0,0.0,229.0,10.0,,,4.3,0.9,5.2
2,3.0,Norm Ullman,28.0,C,61,21,30,51,-14.0,55,17.0,3.0,1.0,5,18,12.0,0.0,213.0,9.9,,,4.3,0.8,5.1
3,4.0,Parker MacDonald,30.0,LW,68,21,25,46,-12.0,25,15.0,6.0,0.0,5,18,7.0,0.0,206.0,10.2,,,3.5,0.9,4.4
4,5.0,Doug Barkley,27.0,D,67,11,21,32,2.0,115,8.0,3.0,0.0,1,16,5.0,0.0,206.0,5.3,,,3.0,3.5,6.4
5,6.0,Bruce MacGregor,22.0,RW,63,11,21,32,14.0,15,9.0,2.0,0.0,3,19,1.0,1.0,116.0,9.5,,,1.4,0.8,2.2
6,7.0,Floyd Smith,28.0,RW,52,18,13,31,-11.0,22,14.0,4.0,0.0,3,10,3.0,0.0,147.0,12.2,,,2.5,0.7,3.2
7,8.0,Larry Jeffrey,23.0,LW,58,10,18,28,-3.0,87,10.0,0.0,0.0,2,15,3.0,0.0,120.0,8.3,,,1.1,0.8,1.9
8,9.0,Andre Pronovost,27.0,LW,70,7,16,23,-14.0,54,3.0,4.0,0.0,1,11,5.0,0.0,143.0,4.9,,,-0.2,0.9,0.7
9,10.0,Pit Martin,20.0,C,50,9,12,21,5.0,28,9.0,0.0,0.0,1,10,2.0,0.0,93.0,9.7,,,0.7,0.6,1.3
10,11.0,Marcel Pronovost,33.0,D,67,3,17,20,5.0,42,3.0,0.0,0.0,0,15,1.0,1.0,90.0,3.3,,,1.0,3.5,4.5
