,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
0,1.0,Ted Lindsay,22.0,LW,60,33,19,52,,95,26.0,4.0,3.0,2.0,13,5.0,1.0,,,,,5.8,1.2,7.0
1,2.0,Jim McFadden,27.0,C,60,24,24,48,,12,18.0,6.0,0.0,5.0,18,6.0,0.0,,,,,4.5,1.2,5.7
2,3.0,Gordie Howe,19.0,RW,60,16,28,44,,63,14.0,1.0,1.0,2.0,23,5.0,0.0,,,,,3.3,1.2,4.4
3,4.0,Sid Abel,29.0,C,60,14,30,44,,69,11.0,3.0,0.0,0.0,24,6.0,0.0,,,,,3.1,1.2,4.2
4,5.0,Jim Conacher,26.0,C,60,17,23,40,,2,11.0,6.0,0.0,6.0,23,0.0,0.0,,,,,3.0,1.2,4.1
5,6.0,Pete Horeck,24.0,LW,50,12,17,29,,44,11.0,1.0,0.0,2.0,14,3.0,0.0,,,,,1.8,1.0,2.8
6,7.0,Don Morrison,24.0,C,40,10,15,25,,6,10.0,0.0,0.0,1.0,14,1.0,0.0,,,,,1.7,0.8,2.4
7,8.0,Bep Guidolin,22.0,LW,58,12,10,22,,78,7.0,5.0,0.0,3.0,10,0.0,0.0,,,,,0.7,1.1,1.8
8,9.0,Bill Quackenbush,25.0,D,58,6,16,22,,17,4.0,1.0,1.0,1.0,14,2.0,0.0,,,,,1.7,4.6,6.2
9,10.0,Red Kelly,20.0,D,60,6,14,20,,13,5.0,0.0,1.0,0.0,9,3.0,2.0,,,,,1.4,4.7,6.1
10,11.0,Jack Stewart,30.0,D,60,5,14,19,,91,5.0,0.0,0.0,1.0,11,3.0,0.0,,,,,1.2,4.7,5.9
11,12.0,Rod Morrison,22.0,RW,34,8,7,15,,4,8.0,0.0,0.0,2.0,7,0.0,0.0,,,,,0.7,0.7,1.4
12,13.0,Marty Pavelich,20.0,LW,41,4,8,12,,10,4.0,0.0,0.0,1.0,6,2.0,0.0,,,,,-0.3,0.8,0.5
13,14.0,Leo Reise,25.0,D,58,5,4,9,,30,3.0,1.0,1.0,1.0,4,0.0,0.0,,,,,0.2,4.6,4.8
14,15.0,Gerry Couture,22.0,RW,19,3,6,9,,2,3.0,0.0,0.0,2.0,4,2.0,0.0,,,,,0.3,0.4,0.7
15,16.0,Doug McCaig,28.0,D,29,3,3,6,,37,3.0,0.0,0.0,0.0,3,0.0,0.0,,,,,0.3,2.3,2.6
16,17.0,Fern Gauthier,28.0,RW,35,1,5,6,,2,1.0,0.0,0.0,0.0,2,1.0,2.0,,,,,-1.0,0.7,-0.3
17,18.0,Pat Lundy,23.0,C,11,4,1,5,,6,4.0,0.0,0.0,0.0,1,0.0,0.0,,,,,0.4,0.2,0.6
18,19.0,Max McNab,23.0,C,12,2,2,4,,2,2.0,0.0,0.0,1.0,2,0.0,0.0,,,,,0.0,0.2,0.3
19,20.0,Eddie Bruneteau,28.0,RW,18,1,1,2,,2,1.0,0.0,0.0,0.0,1,0.0,0.0,,,,,-0.6,0.4,-0.2
20,21.0,Enio Sclisizzi,22.0,LW,4,1,0,1,,0,1.0,0.0,0.0,0.0,0,0.0,0.0,,,,,0.0,0.1,0.1
21,22.0,Harry Lumley,21.0,G,60,0,0,0,,8,,,,,0,,,,,3592.0,59:52,0.0,0.0,12.7
22,23.0,Tom McGrattan,20.0,G,1,0,0,0,,0,,,,,0,,,,,8.0,7:40,0.0,0.0,0.0
23,24.0,Ed Nicholson,24.0,D,1,0,0,0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,0.0,0.1,0.1
24,25.0,Barry Sullivan,20.0,RW,1,0,0,0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,0.0,0.0,0.0
